"Uniprot_ID","unique_id","start_pos","end_pos","num_residues","fp","fn","ncpr","tcpr"
"Q9UPS6","Q9UPS6_1741_1755",1741,1755,15,0.0666666666666667,0.133333333333333,-0.0666666666666667,0.2
"Q8IZQ1","Q8IZQ1_3341_3354",3341,3354,14,0.0714285714285714,0.285714285714286,-0.214285714285714,0.357142857142857
"Q99575","Q99575_1_1024",1,1024,1024,0.1494140625,0.1103515625,0.0390625,0.259765625
"O15164","O15164_824_1012",824,1012,189,0.126984126984127,0.164021164021164,-0.037037037037037,0.291005291005291
"Q9C0J8","Q9C0J8_1_572",1,572,572,0.125874125874126,0.124125874125874,0.00174825174825175,0.25
"Q8TF42","Q8TF42_26_76",26,76,51,0.156862745098039,0.0392156862745098,0.117647058823529,0.196078431372549
"P47992","P47992_22_114",22,114,93,0.161290322580645,0.0645161290322581,0.0967741935483871,0.225806451612903
"O43914","O43914_35_67",35,67,33,0.0303030303030303,0.0303030303030303,0,0.0606060606060606
"Q13432","Q13432_1_240",1,240,240,0.120833333333333,0.133333333333333,-0.0125,0.254166666666667
"P40337","P40337_1_213",1,213,213,0.107981220657277,0.192488262910798,-0.0845070422535211,0.300469483568075
"P37275","P37275_586_642",586,642,57,0.105263157894737,0.087719298245614,0.0175438596491228,0.192982456140351
"Q9Y3S1","Q9Y3S1_454_549",454,549,96,0.177083333333333,0.21875,-0.0416666666666667,0.395833333333333
"P07101","P07101_1_74",1,74,74,0.121621621621622,0.0675675675675676,0.0540540540540541,0.189189189189189
"P98066","P98066_36_277",36,277,242,0.115702479338843,0.119834710743802,-0.00413223140495868,0.235537190082645
"Q9Y5A9","Q9Y5A9_383_553",383,553,171,0.152046783625731,0.111111111111111,0.0409356725146199,0.263157894736842
"P26368","P26368_85_112",85,112,28,0.214285714285714,0.0714285714285714,0.142857142857143,0.285714285714286
"P22415","P22415_197_260",197,260,64,0.21875,0.140625,0.078125,0.359375
"Q13426","Q13426_1_213",1,213,213,0.145539906103286,0.169014084507042,-0.0234741784037559,0.314553990610329
"P49765","P49765_22_129",22,129,108,0.111111111111111,0.101851851851852,0.00925925925925926,0.212962962962963
"O00294","O00294_290_542",290,542,253,0.146245059288538,0.102766798418972,0.0434782608695652,0.24901185770751
"Q8WV99","Q8WV99_93_142",93,142,50,0.22,0.12,0.1,0.34
"Q2YD98","Q2YD98_390_434",390,434,45,0.111111111111111,0.377777777777778,-0.266666666666667,0.488888888888889
"Q9Y2L8","Q9Y2L8_341_457",341,457,117,0.179487179487179,0.0769230769230769,0.102564102564103,0.256410256410256
"P08865","P08865_1_295",1,295,295,0.088135593220339,0.135593220338983,-0.0474576271186441,0.223728813559322
"Q9NQC3","Q9NQC3_1055_1114",1055,1114,60,0.133333333333333,0.15,-0.0166666666666667,0.283333333333333
"Q7Z7C8","Q7Z7C8_1_310",1,310,310,0.112903225806452,0.125806451612903,-0.0129032258064516,0.238709677419355
"P63146","P63146_1_152",1,152,152,0.0986842105263158,0.131578947368421,-0.0328947368421053,0.230263157894737
"Q969M7","Q969M7_2_185",2,185,184,0.141304347826087,0.152173913043478,-0.0108695652173913,0.293478260869565
"Q9GZZ9","Q9GZZ9_350_350",350,350,1,0,0,0,0
"Q96B02","Q96B02_1_151",1,151,151,0.105960264900662,0.0993377483443709,0.00662251655629139,0.205298013245033
"P24928","P24928_1_1970",1,1970,1970,0.103045685279188,0.104568527918782,-0.00152284263959391,0.20761421319797
"P78346","P78346_1_268",1,268,268,0.138059701492537,0.108208955223881,0.0298507462686567,0.246268656716418
"Q9H1J1","Q9H1J1_70_155",70,155,86,0.116279069767442,0.151162790697674,-0.0348837209302326,0.267441860465116
"Q8NC44","Q8NC44_400_408",400,408,9,0.111111111111111,0,0.111111111111111,0.111111111111111
"P49756","P49756_734_843",734,843,110,0.154545454545455,0.163636363636364,-0.00909090909090909,0.318181818181818
"Q14134","Q14134_212_270",212,270,59,0.11864406779661,0.186440677966102,-0.0677966101694915,0.305084745762712
"Q9Y657","Q9Y657_26_262",26,262,237,0.135021097046413,0.156118143459916,-0.0210970464135021,0.291139240506329
"Q2Y0W8","Q2Y0W8_54_397",54,397,344,0.119186046511628,0.165697674418605,-0.0465116279069767,0.284883720930233
"Q8NET8","Q8NET8_2_790",2,790,789,0.114068441064639,0.124207858048162,-0.0101394169835234,0.238276299112801
"Q9P016","Q9P016_1_225",1,225,225,0.164444444444444,0.128888888888889,0.0355555555555556,0.293333333333333
"P46939","P46939_31_261",31,261,231,0.121212121212121,0.112554112554113,0.00865800865800866,0.233766233766234
"P51608","P51608_77_168",77,168,92,0.206521739130435,0.119565217391304,0.0869565217391304,0.326086956521739
"O15037","O15037_627_678",627,678,52,0.173076923076923,0.153846153846154,0.0192307692307692,0.326923076923077
"Q9UBG0","Q9UBG0_31_511",31,511,481,0.0873180873180873,0.124740124740125,-0.0374220374220374,0.212058212058212
"O43566","O43566_56_207",56,207,152,0.105263157894737,0.144736842105263,-0.0394736842105263,0.25
"O43566","O43566_497_532",497,532,36,0.111111111111111,0.194444444444444,-0.0833333333333333,0.305555555555556
"Q9H633","Q9H633_1_154",1,154,154,0.149350649350649,0.0844155844155844,0.0649350649350649,0.233766233766234
"Q8IZP6","Q8IZP6_246_313",246,313,68,0.132352941176471,0.117647058823529,0.0147058823529412,0.25
"Q96IZ5","Q96IZ5_291_392",291,392,102,0.186274509803922,0.0784313725490196,0.107843137254902,0.264705882352941
"O94759","O94759_1_1503",1,1503,1503,0.115103127079175,0.115768463073852,-0.000665335994677312,0.230871590153027
"Q9UPN9","Q9UPN9_882_1090",882,1090,209,0.124401913875598,0.15311004784689,-0.0287081339712919,0.277511961722488
"Q9UQ35","Q9UQ35_1_2752",1,2752,2752,0.217296511627907,0.0697674418604651,0.147529069767442,0.287063953488372
"O14788","O14788_158_317",158,317,160,0.0875,0.1,-0.0125,0.1875
"Q9HBA0","Q9HBA0_148_397",148,397,250,0.132,0.12,0.012,0.252
"Q07955","Q07955_105_230",105,230,126,0.23015873015873,0.111111111111111,0.119047619047619,0.341269841269841
"Q15637","Q15637_1_260",1,260,260,0.173076923076923,0.153846153846154,0.0192307692307692,0.326923076923077
"Q9NYZ4","Q9NYZ4_17_155",17,155,139,0.115107913669065,0.129496402877698,-0.0143884892086331,0.244604316546763
"Q03518","Q03518_61_808",61,808,748,0.0762032085561497,0.0775401069518717,-0.00133689839572193,0.153743315508021
"O43516","O43516_29_60",29,60,32,0.21875,0.125,0.09375,0.34375
"P33981","P33981_400_857",400,857,458,0.117903930131004,0.100436681222707,0.0174672489082969,0.218340611353712
"Q99640","Q99640_75_362",75,362,288,0.104166666666667,0.114583333333333,-0.0104166666666667,0.21875
"Q9ULB1","Q9ULB1_1468_1477",1468,1477,10,0.4,0.2,0.2,0.6
"Q9H1R3","Q9H1R3_566_591",566,591,26,0.307692307692308,0,0.307692307692308,0.307692307692308
"P43487","P43487_1_201",1,201,201,0.174129353233831,0.233830845771144,-0.0597014925373134,0.407960199004975
"P62750","P62750_1_156",1,156,156,0.262820512820513,0.0897435897435897,0.173076923076923,0.352564102564103
"Q7Z3Z2","Q7Z3Z2_19_153",19,153,135,0.140740740740741,0.148148148148148,-0.00740740740740741,0.288888888888889
"Q02878","Q02878_1_288",1,288,288,0.256944444444444,0.0763888888888889,0.180555555555556,0.333333333333333
"Q5R372","Q5R372_507_815",507,815,309,0.122977346278317,0.135922330097087,-0.0129449838187702,0.258899676375405
"O75351","O75351_1_104",1,104,104,0.173076923076923,0.163461538461538,0.00961538461538462,0.336538461538462
"Q15906","Q15906_6_69",6,69,64,0.0625,0.359375,-0.296875,0.421875
"Q6PCD5","Q6PCD5_425_774",425,774,350,0.0742857142857143,0.0828571428571429,-0.00857142857142857,0.157142857142857
"Q9HCJ3","Q9HCJ3_71_145",71,145,75,0.106666666666667,0.12,-0.0133333333333333,0.226666666666667
"Q9P258","Q9P258_89_522",89,522,434,0.117511520737327,0.1036866359447,0.0138248847926267,0.221198156682028
"Q9BVS4","Q9BVS4_1_552",1,552,552,0.134057971014493,0.161231884057971,-0.0271739130434783,0.295289855072464
"P0DJD3","P0DJD3_1_109",1,109,109,0.192660550458716,0.0917431192660551,0.100917431192661,0.284403669724771
"P78362","P78362_50_688",50,688,639,0.118935837245696,0.184663536776213,-0.0657276995305164,0.303599374021909
"Q15019","Q15019_1_361",1,361,361,0.138504155124654,0.155124653739612,-0.0166204986149584,0.293628808864266
"P81877","P81877_1_94",1,94,94,0.106382978723404,0.127659574468085,-0.0212765957446809,0.234042553191489
"Q92835","Q92835_397_857",397,857,461,0.10412147505423,0.125813449023861,-0.0216919739696312,0.229934924078091
"Q96RU2","Q96RU2_1_132",1,132,132,0.0757575757575758,0.181818181818182,-0.106060606060606,0.257575757575758
"Q96JA1","Q96JA1_41_781",41,781,741,0.0931174089068826,0.102564102564103,-0.00944669365721997,0.195681511470985
"O95069","O95069_41_315",41,315,275,0.0581818181818182,0.0690909090909091,-0.0109090909090909,0.127272727272727
"Q9UMF0","Q9UMF0_32_409",32,409,378,0.113756613756614,0.116402116402116,-0.00264550264550265,0.23015873015873
"P49281","P49281_545_568",545,568,24,0.0416666666666667,0.125,-0.0833333333333333,0.166666666666667
"P16234","P16234_550_973",550,973,424,0.125,0.125,0,0.25
"Q8NFP7","Q8NFP7_17_144",17,144,128,0.1640625,0.1875,-0.0234375,0.3515625
"P29350","P29350_1_595",1,595,595,0.129411764705882,0.127731092436975,0.00168067226890756,0.257142857142857
"P35236","P35236_37_52",37,52,16,0.1875,0.125,0.0625,0.3125
"Q9NZC2","Q9NZC2_19_174",19,174,156,0.0897435897435897,0.121794871794872,-0.032051282051282,0.211538461538462
"Q02880","Q02880_450_1206",450,1206,757,0.138705416116248,0.143989431968296,-0.00528401585204756,0.282694848084544
"Q9H4A3","Q9H4A3_206_483",206,483,278,0.154676258992806,0.140287769784173,0.0143884892086331,0.294964028776978
"P01303","P01303_29_64",29,64,36,0.138888888888889,0.138888888888889,0,0.277777777777778
"Q5VZV1","Q5VZV1_22_264",22,264,243,0.0823045267489712,0.139917695473251,-0.0576131687242798,0.222222222222222
"O60936","O60936_1_95",1,95,95,0.136842105263158,0.168421052631579,-0.0315789473684211,0.305263157894737
"O75762","O75762_2_1119",2,1119,1118,0.104651162790698,0.110912343470483,-0.00626118067978533,0.215563506261181
"Q9UJA5","Q9UJA5_1_497",1,497,497,0.146881287726358,0.146881287726358,0,0.293762575452716
"Q07889","Q07889_1_1049",1,1049,1049,0.130600571973308,0.147759771210677,-0.0171591992373689,0.278360343183985
"P36956","P36956_319_400",319,400,82,0.231707317073171,0.109756097560976,0.121951219512195,0.341463414634146
"Q14188","Q14188_121_215",121,215,95,0.189473684210526,0.115789473684211,0.0736842105263158,0.305263157894737
"Q96J92","Q96J92_557_567",557,567,11,0,0.454545454545455,-0.454545454545455,0.454545454545455
"Q96J92","Q96J92_1015_1020",1015,1020,6,0.166666666666667,0,0.166666666666667,0.166666666666667
"Q9BYP7","Q9BYP7_123_500",123,500,378,0.156084656084656,0.161375661375661,-0.00529100529100529,0.317460317460317
"Q9BYP7","Q9BYP7_537_547",537,547,11,0,0.454545454545455,-0.454545454545455,0.454545454545455
"O95218","O95218_65_95",65,95,31,0.161290322580645,0.0645161290322581,0.0967741935483871,0.225806451612903
"P62328","P62328_2_44",2,44,43,0.209302325581395,0.255813953488372,-0.0465116279069767,0.465116279069767
"Q7Z3B4","Q7Z3B4_1_507",1,507,507,0.0927021696252465,0.0966469428007889,-0.00394477317554241,0.189349112426035
"P22897","P22897_642_788",642,788,147,0.102040816326531,0.129251700680272,-0.0272108843537415,0.231292517006803
"Q8NCF5","Q8NCF5_244_338",244,338,95,0.0947368421052632,0.126315789473684,-0.0315789473684211,0.221052631578947
"P52298","P52298_1_156",1,156,156,0.166666666666667,0.153846153846154,0.0128205128205128,0.320512820512821
"Q96LT9","Q96LT9_380_517",380,517,138,0.202898550724638,0.152173913043478,0.0507246376811594,0.355072463768116
"P18621","P18621_1_184",1,184,184,0.217391304347826,0.0923913043478261,0.125,0.309782608695652
"Q9Y3Y4","Q9Y3Y4_333_402",333,402,70,0.0428571428571429,0.157142857142857,-0.114285714285714,0.2
"Q9HB90","Q9HB90_1_399",1,399,399,0.0902255639097744,0.142857142857143,-0.0526315789473684,0.233082706766917
"Q7L0Q8","Q7L0Q8_32_230",32,230,199,0.105527638190955,0.135678391959799,-0.0301507537688442,0.241206030150754
"P50914","P50914_1_215",1,215,215,0.232558139534884,0.0511627906976744,0.181395348837209,0.283720930232558
"Q15428","Q15428_1_464",1,464,464,0.0905172413793103,0.0646551724137931,0.0258620689655172,0.155172413793103
"Q5TAX3","Q5TAX3_253_723",253,723,471,0.148619957537155,0.142250530785563,0.00636942675159236,0.290870488322718
"Q8IWV7","Q8IWV7_97_168",97,168,72,0.0972222222222222,0.125,-0.0277777777777778,0.222222222222222
"Q9H0M4","Q9H0M4_246_307",246,307,62,0.0645161290322581,0.145161290322581,-0.0806451612903226,0.209677419354839
"P62851","P62851_1_125",1,125,125,0.264,0.112,0.152,0.376
"P29353","P29353_111_317",111,317,207,0.1256038647343,0.0821256038647343,0.0434782608695652,0.207729468599034
"Q9H2G2","Q9H2G2_12_320",12,320,309,0.122977346278317,0.174757281553398,-0.0517799352750809,0.297734627831715
"Q15814","Q15814_25_135",25,135,111,0.207207207207207,0.18018018018018,0.027027027027027,0.387387387387387
"Q9UJQ4","Q9UJQ4_1_12",1,12,12,0.333333333333333,0,0.333333333333333,0.333333333333333
"Q07011","Q07011_23_180",23,180,158,0.113924050632911,0.10126582278481,0.0126582278481013,0.215189873417722
"O75391","O75391_44_124",44,124,81,0.185185185185185,0.209876543209877,-0.0246913580246914,0.395061728395062
"P46937","P46937_164_218",164,218,55,0.0727272727272727,0.109090909090909,-0.0363636363636364,0.181818181818182
"Q13796","Q13796_1427_1610",1427,1610,184,0.141304347826087,0.206521739130435,-0.0652173913043478,0.347826086956522
"Q9P2H5","Q9P2H5_423_944",423,944,522,0.124521072796935,0.168582375478927,-0.0440613026819923,0.293103448275862
"O60281","O60281_2094_2153",2094,2153,60,0.116666666666667,0.1,0.0166666666666667,0.216666666666667
"Q9UPT8","Q9UPT8_417_501",417,501,85,0.129411764705882,0.235294117647059,-0.105882352941176,0.364705882352941
"Q92574","Q92574_938_993",938,993,56,0.178571428571429,0.25,-0.0714285714285714,0.428571428571429
"Q96KM6","Q96KM6_493_577",493,577,85,0.152941176470588,0.129411764705882,0.0235294117647059,0.282352941176471
"O75154","O75154_695_756",695,756,62,0.0967741935483871,0.17741935483871,-0.0806451612903226,0.274193548387097
"Q99952","Q99952_6_300",6,300,295,0.11864406779661,0.11864406779661,0,0.23728813559322
"P48431","P48431_39_121",39,121,83,0.289156626506024,0.120481927710843,0.168674698795181,0.409638554216867
"Q06330","Q06330_22_466",22,466,445,0.123595505617978,0.114606741573034,0.00898876404494382,0.238202247191011
"Q15544","Q15544_1_211",1,211,211,0.14218009478673,0.208530805687204,-0.0663507109004739,0.350710900473934
"Q14242","Q14242_42_60",42,60,19,0,0.315789473684211,-0.315789473684211,0.315789473684211
"Q96EE3","Q96EE3_1_360",1,360,360,0.102777777777778,0.0944444444444444,0.00833333333333333,0.197222222222222
"Q8NFU7","Q8NFU7_587_632",587,632,46,0.326086956521739,0.0869565217391304,0.239130434782609,0.41304347826087
"Q6N021","Q6N021_1129_1480",1129,1480,352,0.15625,0.142045454545455,0.0142045454545455,0.298295454545455
"P51531","P51531_705_955",705,955,251,0.135458167330677,0.0836653386454183,0.051792828685259,0.219123505976096
"P51531","P51531_1373_1511",1373,1511,139,0.165467625899281,0.151079136690647,0.0143884892086331,0.316546762589928
"Q13188","Q13188_9_491",9,491,483,0.124223602484472,0.167701863354037,-0.0434782608695652,0.291925465838509
"P55854","P55854_2_103",2,103,102,0.127450980392157,0.166666666666667,-0.0392156862745098,0.294117647058824
"Q03112","Q03112_1_12",1,12,12,0.416666666666667,0,0.416666666666667,0.416666666666667
"P14859","P14859_277_442",277,442,166,0.162650602409639,0.13855421686747,0.0240963855421687,0.301204819277108
"Q96IZ0","Q96IZ0_67_81",67,81,15,0,0.0666666666666667,-0.0666666666666667,0.0666666666666667
"O95297","O95297_36_162",36,162,127,0.0866141732283465,0.102362204724409,-0.015748031496063,0.188976377952756
"Q99460","Q99460_1_953",1,953,953,0.10598111227702,0.139559286463799,-0.0335781741867786,0.245540398740818
"Q13435","Q13435_1_895",1,895,895,0.149720670391061,0.174301675977654,-0.0245810055865922,0.324022346368715
"P14678","P14678_1_240",1,240,240,0.125,0.05,0.075,0.175
"Q9BYN0","Q9BYN0_17_137",17,137,121,0.0743801652892562,0.0909090909090909,-0.0165289256198347,0.165289256198347
"Q9H169","Q9H169_49_189",49,189,141,0.205673758865248,0.226950354609929,-0.0212765957446809,0.432624113475177
"P0C1S8","P0C1S8_202_492",202,492,291,0.0962199312714777,0.130584192439863,-0.0343642611683849,0.22680412371134
"Q13107","Q13107_1_230",1,230,230,0.108695652173913,0.147826086956522,-0.0391304347826087,0.256521739130435
"Q13107","Q13107_765_932",765,932,168,0.142857142857143,0.107142857142857,0.0357142857142857,0.25
"Q13336","Q13336_31_389",31,389,359,0.0473537604456825,0.0473537604456825,0,0.0947075208913649
"Q92575","Q92575_317_397",317,397,81,0.111111111111111,0.111111111111111,0,0.222222222222222
"O95707","O95707_1_220",1,220,220,0.204545454545455,0.1,0.104545454545455,0.304545454545455
"Q9UMY4","Q9UMY4_27_159",27,159,133,0.165413533834586,0.150375939849624,0.0150375939849624,0.315789473684211
"P40189","P40189_23_612",23,612,590,0.106779661016949,0.115254237288136,-0.00847457627118644,0.222033898305085
"Q96NA2","Q96NA2_244_308",244,308,65,0.230769230769231,0.153846153846154,0.0769230769230769,0.384615384615385
"Q9Y580","Q9Y580_1_94",1,94,94,0.138297872340426,0.106382978723404,0.0319148936170213,0.24468085106383
"P30626","P30626_1_198",1,198,198,0.0858585858585859,0.101010101010101,-0.0151515151515152,0.186868686868687
"O15389","O15389_20_233",20,233,214,0.11214953271028,0.116822429906542,-0.00467289719626168,0.228971962616822
"O00267","O00267_1_1087",1,1087,1087,0.113155473781049,0.162833486660534,-0.0496780128794848,0.275988960441582
"Q9NUW8","Q9NUW8_148_608",148,608,461,0.106290672451193,0.0932754880694143,0.0130151843817787,0.199566160520607
"P62256","P62256_1_160",1,160,160,0.10625,0.14375,-0.0375,0.25
"Q9BX59","Q9BX59_22_410",22,410,389,0.0694087403598972,0.0976863753213368,-0.0282776349614396,0.167095115681234
"P15880","P15880_1_293",1,293,293,0.16382252559727,0.0750853242320819,0.0887372013651877,0.238907849829352
"Q6PI48","Q6PI48_41_645",41,645,605,0.11900826446281,0.125619834710744,-0.00661157024793388,0.244628099173554
"Q9BQE4","Q9BQE4_49_122",49,122,74,0.243243243243243,0.175675675675676,0.0675675675675676,0.418918918918919
"Q9H299","Q9H299_1_93",1,93,93,0.10752688172043,0.139784946236559,-0.032258064516129,0.247311827956989
"P62266","P62266_1_143",1,143,143,0.223776223776224,0.0769230769230769,0.146853146853147,0.300699300699301
"P21675","P21675_1_1872",1,1872,1872,0.130876068376068,0.180555555555556,-0.0496794871794872,0.311431623931624
"O95391","O95391_1_586",1,586,586,0.180887372013652,0.186006825938567,-0.00511945392491468,0.366894197952218
"Q86Y82","Q86Y82_18_134",18,134,117,0.136752136752137,0.102564102564103,0.0341880341880342,0.239316239316239
"P82933","P82933_1_396",1,396,396,0.164141414141414,0.123737373737374,0.0404040404040404,0.287878787878788
"P62316","P62316_1_118",1,118,118,0.203389830508475,0.110169491525424,0.0932203389830508,0.313559322033898
"P62314","P62314_1_119",1,119,119,0.218487394957983,0.0840336134453782,0.134453781512605,0.302521008403361
"Q8NHY6","Q8NHY6_415_447",415,447,33,0.212121212121212,0.0606060606060606,0.151515151515152,0.272727272727273
"Q14160","Q14160_992_1203",992,1203,212,0.108490566037736,0.113207547169811,-0.00471698113207547,0.221698113207547
"Q9H147","Q9H147_56_147",56,147,92,0.108695652173913,0.152173913043478,-0.0434782608695652,0.260869565217391
"Q92797","Q92797_1_395",1,395,395,0.113924050632911,0.139240506329114,-0.0253164556962025,0.253164556962025
"Q86XR7","Q86XR7_75_235",75,235,161,0.0993788819875776,0.130434782608696,-0.031055900621118,0.229813664596273
"P62241","P62241_1_208",1,208,208,0.259615384615385,0.0961538461538462,0.163461538461538,0.355769230769231
"Q99832","Q99832_1_543",1,543,543,0.125230202578269,0.123388581952118,0.00184162062615101,0.248618784530387
"Q8TF72","Q8TF72_1233_1247",1233,1247,15,0.133333333333333,0,0.133333333333333,0.133333333333333
"P67809","P67809_50_130",50,130,81,0.160493827160494,0.135802469135802,0.0246913580246914,0.296296296296296
"O94804","O94804_18_317",18,317,300,0.123333333333333,0.163333333333333,-0.04,0.286666666666667
"Q9P270","Q9P270_574_581",574,581,8,0.125,0.25,-0.125,0.375
"P12757","P12757_137_356",137,356,220,0.0954545454545455,0.104545454545455,-0.00909090909090909,0.2
"Q15022","Q15022_1_739",1,739,739,0.139377537212449,0.12043301759134,0.0189445196211096,0.259810554803789
"Q9Y2K6","Q9Y2K6_1_99",1,99,99,0.0909090909090909,0.111111111111111,-0.0202020202020202,0.202020202020202
"Q13309","Q13309_89_424",89,424,336,0.0922619047619048,0.0982142857142857,-0.00595238095238095,0.19047619047619
"Q9NPG3","Q9NPG3_122_148",122,148,27,0,0.333333333333333,-0.333333333333333,0.333333333333333
"Q96ME7","Q96ME7_142_224",142,224,83,0.144578313253012,0.0963855421686747,0.0481927710843374,0.240963855421687
"P12956","P12956_1_609",1,609,609,0.149425287356322,0.157635467980296,-0.00821018062397373,0.307060755336617
"Q8TF30","Q8TF30_513_546",513,546,34,0.352941176470588,0.176470588235294,0.176470588235294,0.529411764705882
"Q8IUH5","Q8IUH5_50_288",50,288,239,0.0920502092050209,0.108786610878661,-0.0167364016736402,0.200836820083682
"Q15435","Q15435_1_360",1,360,360,0.127777777777778,0.188888888888889,-0.0611111111111111,0.316666666666667
"P25786","P25786_1_263",1,263,263,0.11787072243346,0.133079847908745,-0.0152091254752852,0.250950570342205
"Q01974","Q01974_452_753",452,753,302,0.112582781456954,0.125827814569536,-0.0132450331125828,0.23841059602649
"Q9H0H5","Q9H0H5_346_546",346,546,201,0.109452736318408,0.124378109452736,-0.0149253731343284,0.233830845771144
"P62891","P62891_1_51",1,51,51,0.352941176470588,0,0.352941176470588,0.352941176470588
"Q9NQB0","Q9NQB0_1_54",1,54,54,0.0740740740740741,0.277777777777778,-0.203703703703704,0.351851851851852
"Q8WWL2","Q8WWL2_401_427",401,427,27,0.148148148148148,0.259259259259259,-0.111111111111111,0.407407407407407
"P12931","P12931_2_536",2,536,535,0.117757009345794,0.117757009345794,0,0.235514018691589
"P49591","P49591_1_514",1,514,514,0.147859922178988,0.159533073929961,-0.0116731517509728,0.307392996108949
"Q99986","Q99986_1_396",1,396,396,0.169191919191919,0.143939393939394,0.0252525252525253,0.313131313131313
"Q5D1E8","Q5D1E8_112_334",112,334,223,0.165919282511211,0.139013452914798,0.0269058295964126,0.304932735426009
"Q9UBH6","Q9UBH6_1_207",1,207,207,0.14975845410628,0.144927536231884,0.00483091787439614,0.294685990338164
"Q92922","Q92922_610_675",610,675,66,0.106060606060606,0.212121212121212,-0.106060606060606,0.318181818181818
"Q08945","Q08945_174_437",174,437,264,0.132575757575758,0.109848484848485,0.0227272727272727,0.242424242424242
"Q16594","Q16594_1_264",1,264,264,0.121212121212121,0.109848484848485,0.0113636363636364,0.231060606060606
"O95793","O95793_182_360",182,360,179,0.195530726256983,0.106145251396648,0.0893854748603352,0.301675977653631
"P35499","P35499_1_1836",1,1836,1836,0.0871459694989107,0.12037037037037,-0.0332244008714597,0.207516339869281
"Q96BY9","Q96BY9_30_164",30,164,135,0.125925925925926,0.148148148148148,-0.0222222222222222,0.274074074074074
"Q9Y5Y6","Q9Y5Y6_604_855",604,855,252,0.0873015873015873,0.0992063492063492,-0.0119047619047619,0.186507936507937
"Q9H7E2","Q9H7E2_540_615",540,615,76,0.0921052631578947,0.197368421052632,-0.105263157894737,0.289473684210526
"Q9NT68","Q9NT68_846_2774",846,2774,1929,0.101088646967341,0.108346293416278,-0.00725764644893727,0.209434940383618
"Q9UKP6","Q9UKP6_153_166",153,166,14,0.285714285714286,0.0714285714285714,0.214285714285714,0.357142857142857
"Q96BN8","Q96BN8_49_352",49,352,304,0.134868421052632,0.167763157894737,-0.0328947368421053,0.302631578947368
"O96000","O96000_1_171",1,171,171,0.175438596491228,0.152046783625731,0.0233918128654971,0.327485380116959
"Q9BXT8","Q9BXT8_949_1026",949,1026,78,0.141025641025641,0.153846153846154,-0.0128205128205128,0.294871794871795
"P52756","P52756_181_210",181,210,30,0.266666666666667,0.133333333333333,0.133333333333333,0.4
"Q9C004","Q9C004_46_58",46,58,13,0,0.230769230769231,-0.230769230769231,0.230769230769231
"Q9H0W8","Q9H0W8_1_520",1,520,520,0.103846153846154,0.109615384615385,-0.00576923076923077,0.213461538461538
"P26639","P26639_30_74",30,74,45,0.155555555555556,0.177777777777778,-0.0222222222222222,0.333333333333333
"Q01082","Q01082_1697_2015",1697,2015,319,0.144200626959248,0.203761755485893,-0.0595611285266458,0.347962382445141
"Q9Y6X8","Q9Y6X8_444_501",444,501,58,0.206896551724138,0.120689655172414,0.0862068965517241,0.327586206896552
"Q9Y6X8","Q9Y6X8_524_599",524,599,76,0.197368421052632,0.171052631578947,0.0263157894736842,0.368421052631579
"Q6PHR2","Q6PHR2_359_449",359,449,91,0.142857142857143,0.175824175824176,-0.032967032967033,0.318681318681319
"Q6ZT98","Q6ZT98_36_518",36,518,483,0.163561076604555,0.140786749482402,0.0227743271221532,0.304347826086957
"P62837","P62837_1_147",1,147,147,0.108843537414966,0.102040816326531,0.00680272108843537,0.210884353741497
"Q05066","Q05066_56_140",56,140,85,0.258823529411765,0.0941176470588235,0.164705882352941,0.352941176470588
"Q10587","Q10587_257_295",257,295,39,0.230769230769231,0.153846153846154,0.0769230769230769,0.384615384615385
"Q9UQ90","Q9UQ90_305_565",305,565,261,0.122605363984674,0.122605363984674,0,0.245210727969349
"P08294","P08294_19_240",19,240,222,0.112612612612613,0.126126126126126,-0.0135135135135135,0.238738738738739
"Q9NUY8","Q9NUY8_577_699",577,699,123,0.138211382113821,0.0894308943089431,0.0487804878048781,0.227642276422764
"P20333","P20333_420_428",420,428,9,0.111111111111111,0.222222222222222,-0.111111111111111,0.333333333333333
"Q9UH99","Q9UH99_520_717",520,717,198,0.0757575757575758,0.106060606060606,-0.0303030303030303,0.181818181818182
"P28908","P28908_576_583",576,583,8,0,0.375,-0.375,0.375
"Q96T51","Q96T51_627_708",627,708,82,0.146341463414634,0.0975609756097561,0.0487804878048781,0.24390243902439
"O94966","O94966_273_393",273,393,121,0.140495867768595,0.12396694214876,0.0165289256198347,0.264462809917355
"Q9Y4E5","Q9Y4E5_2_56",2,56,55,0.0181818181818182,0.309090909090909,-0.290909090909091,0.327272727272727
"P49459","P49459_1_152",1,152,152,0.105263157894737,0.131578947368421,-0.0263157894736842,0.236842105263158
"O15020","O15020_2219_2328",2219,2328,110,0.163636363636364,0.109090909090909,0.0545454545454545,0.272727272727273
"Q99469","Q99469_288_402",288,402,115,0.130434782608696,0.165217391304348,-0.0347826086956522,0.295652173913043
"Q9UBP0","Q9UBP0_87_616",87,616,530,0.145283018867925,0.116981132075472,0.0283018867924528,0.262264150943396
"P51532","P51532_1448_1580",1448,1580,133,0.172932330827068,0.203007518796992,-0.0300751879699248,0.37593984962406
"P22735","P22735_693_787",693,787,95,0.0736842105263158,0.0736842105263158,0,0.147368421052632
