"Uniprot_ID","unique_id","N_Terminal_Status","C_Terminal_Status","Non_Tail_Status","FD_IDR_terminal_dist","start_pos","end_pos","num_residues","fp","fn","ncpr","tcpr"
"Q15427","Q15427_178_424",0,1,0,-246,178,424,247,0.0607287449392713,0.0202429149797571,0.0404858299595142,0.0809716599190283
"P17542","P17542_1_123",1,0,0,57,1,123,123,0.105691056910569,0.121951219512195,-0.016260162601626,0.227642276422764
"P17542","P17542_162_181",0,0,1,NA,162,181,20,0.2,0.15,0.05,0.35
"P17542","P17542_246_331",0,1,0,-7,246,331,86,0.0697674418604651,0.13953488372093,-0.0697674418604651,0.209302325581395
"P61011","P61011_388_414",0,0,1,NA,388,414,27,0.185185185185185,0.0740740740740741,0.111111111111111,0.259259259259259
"P61011","P61011_447_467",0,0,1,NA,447,467,21,0.142857142857143,0.0476190476190476,0.0952380952380952,0.19047619047619
"Q8NHU6","Q8NHU6_116_156",0,0,1,NA,116,156,41,0.195121951219512,0.0731707317073171,0.121951219512195,0.268292682926829
"Q8NHU6","Q8NHU6_183_230",0,0,1,NA,183,230,48,0.125,0.0625,0.0625,0.1875
"Q8NHU6","Q8NHU6_313_334",0,0,1,NA,313,334,22,0.136363636363636,0.0454545454545455,0.0909090909090909,0.181818181818182
"Q8NHU6","Q8NHU6_854_877",0,0,1,NA,854,877,24,0.0416666666666667,0.0833333333333333,-0.0416666666666667,0.125
"Q9H6Q3","Q9H6Q3_1_33",1,0,0,-4,1,33,33,0.121212121212121,0.0606060606060606,0.0606060606060606,0.181818181818182
"Q9Y676","Q9Y676_176_199",0,0,1,NA,176,199,24,0,0.0833333333333333,-0.0833333333333333,0.0833333333333333
"Q9Y676","Q9Y676_214_258",0,1,0,-44,214,258,45,0.111111111111111,0.0888888888888889,0.0222222222222222,0.2
"P37173","P37173_546_567",0,1,0,-3,546,567,22,0.181818181818182,0.181818181818182,0,0.363636363636364
"Q13596","Q13596_1_153",1,0,0,-11,1,153,153,0.0522875816993464,0.209150326797386,-0.156862745098039,0.261437908496732
"Q15542","Q15542_1_95",1,0,0,-94,1,95,95,0.0315789473684211,0.105263157894737,-0.0736842105263158,0.136842105263158
"Q15542","Q15542_125_191",0,0,1,NA,125,191,67,0.0298507462686567,0.0746268656716418,-0.0447761194029851,0.104477611940299
"Q15542","Q15542_359_449",0,0,1,NA,359,449,91,0.230769230769231,0.230769230769231,0,0.461538461538462
"Q15431","Q15431_1_30",1,0,0,71,1,30,30,0.133333333333333,0.0333333333333333,0.1,0.166666666666667
"Q15431","Q15431_773_795",0,0,1,NA,773,795,23,0.434782608695652,0.260869565217391,0.173913043478261,0.695652173913043
"Q15431","Q15431_850_876",0,0,1,NA,850,876,27,0.185185185185185,0.0740740740740741,0.111111111111111,0.259259259259259
"Q15431","Q15431_914_942",0,0,1,NA,914,942,29,0.137931034482759,0,0.137931034482759,0.137931034482759
"Q8IZU3","Q8IZU3_1_66",1,0,0,0,1,66,66,0.227272727272727,0.212121212121212,0.0151515151515152,0.439393939393939
"Q9Y266","Q9Y266_57_171",0,0,1,NA,57,171,115,0.2,0.252173913043478,-0.0521739130434783,0.452173913043478
"Q9Y266","Q9Y266_264_331",0,1,0,-10,264,331,68,0.191176470588235,0.176470588235294,0.0147058823529412,0.367647058823529
"Q68DV7","Q68DV7_362_479",0,0,1,NA,362,479,118,0.101694915254237,0.0677966101694915,0.0338983050847458,0.169491525423729
"Q68DV7","Q68DV7_509_678",0,0,1,NA,509,678,170,0.135294117647059,0.0647058823529412,0.0705882352941176,0.2
"Q68DV7","Q68DV7_730_783",0,1,0,532,730,783,54,0.037037037037037,0.203703703703704,-0.166666666666667,0.240740740740741
"Q13546","Q13546_328_523",0,0,1,NA,328,523,196,0.0816326530612245,0.0918367346938776,-0.0102040816326531,0.173469387755102
"Q93062","Q93062_1_20",1,0,0,-6,1,20,20,0.1,0.2,-0.1,0.3
"Q5GJ75","Q5GJ75_60_108",0,0,1,NA,60,108,49,0.0816326530612245,0.183673469387755,-0.102040816326531,0.26530612244898
"Q96KB5","Q96KB5_303_322",0,1,0,-17,303,322,20,0.1,0.3,-0.2,0.4
"P32780","P32780_318_344",0,0,1,NA,318,344,27,0.0740740740740741,0.222222222222222,-0.148148148148148,0.296296296296296
"Q9H040","Q9H040_216_246",0,0,1,NA,216,246,31,0.290322580645161,0.161290322580645,0.129032258064516,0.451612903225806
"Q9H040","Q9H040_347_454",0,0,1,NA,347,454,108,0.148148148148148,0.0833333333333333,0.0648148148148148,0.231481481481481
"Q9NY72","Q9NY72_190_215",0,1,0,45,190,215,26,0.0384615384615385,0.230769230769231,-0.192307692307692,0.269230769230769
"O75478","O75478_345_373",0,0,1,NA,345,373,29,0.0689655172413793,0,0.0689655172413793,0.0689655172413793
"P42680","P42680_154_179",0,0,1,NA,154,179,26,0.230769230769231,0.192307692307692,0.0384615384615385,0.423076923076923
"Q9UPW6","Q9UPW6_1_48",1,0,0,302,1,48,48,0.208333333333333,0.125,0.0833333333333333,0.333333333333333
"Q9UPW6","Q9UPW6_258_287",0,0,1,NA,258,287,30,0.0666666666666667,0.0333333333333333,0.0333333333333333,0.1
"Q9UPW6","Q9UPW6_337_362",0,0,1,NA,337,362,26,0.0769230769230769,0.0769230769230769,0,0.153846153846154
"Q9UPW6","Q9UPW6_427_474",0,0,1,NA,427,474,48,0.125,0.125,0,0.25
"Q9UPW6","Q9UPW6_552_618",0,0,1,NA,552,618,67,0.149253731343284,0.164179104477612,-0.0149253731343284,0.313432835820896
"Q9UPW6","Q9UPW6_691_733",0,1,0,19,691,733,43,0.0930232558139535,0.418604651162791,-0.325581395348837,0.511627906976744
"Q9BYX2","Q9BYX2_1_39",1,0,0,7,1,39,39,0.0512820512820513,0.256410256410256,-0.205128205128205,0.307692307692308
"Q9BYX2","Q9BYX2_208_300",0,0,1,NA,208,300,93,0.118279569892473,0.129032258064516,-0.010752688172043,0.247311827956989
"Q9BYX2","Q9BYX2_908_928",0,1,0,757,908,928,21,0.142857142857143,0.285714285714286,-0.142857142857143,0.428571428571429
"Q5JRA6","Q5JRA6_152_263",0,0,1,NA,152,263,112,0.0892857142857143,0.25,-0.160714285714286,0.339285714285714
"Q5JRA6","Q5JRA6_279_918",0,0,1,NA,279,918,640,0.1046875,0.240625,-0.1359375,0.3453125
"Q5JRA6","Q5JRA6_1050_1138",0,0,1,NA,1050,1138,89,0.0674157303370786,0.235955056179775,-0.168539325842697,0.303370786516854
"Q5JRA6","Q5JRA6_1418_1456",0,0,1,NA,1418,1456,39,0.128205128205128,0.256410256410256,-0.128205128205128,0.384615384615385
"Q5JRA6","Q5JRA6_1537_1560",0,0,1,NA,1537,1560,24,0.208333333333333,0.291666666666667,-0.0833333333333333,0.5
"Q5JRA6","Q5JRA6_1578_1602",0,0,1,NA,1578,1602,25,0.2,0.2,0,0.4
"Q5JRA6","Q5JRA6_1635_1907",0,1,0,-173,1635,1907,273,0.0989010989010989,0.0695970695970696,0.0293040293040293,0.168498168498169
"Q8IUQ4","Q8IUQ4_1_29",1,0,0,61,1,29,29,0.103448275862069,0,0.103448275862069,0.103448275862069
"P35247","P35247_41_225",0,0,1,NA,41,225,185,0.113513513513514,0.0972972972972973,0.0162162162162162,0.210810810810811
"Q6P1X5","Q6P1X5_1_24",1,0,0,-23,1,24,24,0.25,0.125,0.125,0.375
"Q6P1X5","Q6P1X5_1015_1199",0,1,0,-184,1015,1199,185,0.140540540540541,0.113513513513514,0.027027027027027,0.254054054054054
"Q9Y566","Q9Y566_1_64",1,0,0,490,1,64,64,0.09375,0.140625,-0.046875,0.234375
"Q9Y566","Q9Y566_404_554",0,0,1,NA,404,554,151,0.145695364238411,0.0529801324503311,0.0927152317880795,0.198675496688742
"Q9Y566","Q9Y566_762_809",0,0,1,NA,762,809,48,0.125,0.166666666666667,-0.0416666666666667,0.291666666666667
"Q9Y566","Q9Y566_828_1863",0,0,1,NA,828,1863,1036,0.0714285714285714,0.0801158301158301,-0.00868725868725869,0.151544401544402
"Q9Y566","Q9Y566_1879_2055",0,0,1,NA,1879,2055,177,0.0734463276836158,0.0508474576271186,0.0225988700564972,0.124293785310734
"Q9HCS7","Q9HCS7_807_855",0,1,0,-48,807,855,49,0.0408163265306122,0.326530612244898,-0.285714285714286,0.36734693877551
"Q16348","Q16348_1_40",1,0,0,680,1,40,40,0.125,0.1,0.025,0.225
"O95486","O95486_1_340",1,0,0,1,1,340,340,0.0294117647058824,0.0205882352941176,0.00882352941176471,0.05
"O95486","O95486_646_665",0,0,1,NA,646,665,20,0.2,0.15,0.05,0.35
"O95487","O95487_1_83",1,0,0,435,1,83,83,0.036144578313253,0,0.036144578313253,0.036144578313253
"O95487","O95487_101_132",0,0,1,NA,101,132,32,0.03125,0,0.03125,0.03125
"O95487","O95487_203_493",0,0,1,NA,203,493,291,0.0274914089347079,0.0859106529209622,-0.0584192439862543,0.11340206185567
"Q71U36","Q71U36_420_451",0,1,0,-17,420,451,32,0.0625,0.46875,-0.40625,0.53125
"P63165","P63165_74_101",0,1,0,-27,74,101,28,0.0357142857142857,0.25,-0.214285714285714,0.285714285714286
"O75563","O75563_61_108",0,0,1,NA,61,108,48,0.0625,0.333333333333333,-0.270833333333333,0.395833333333333
"O75563","O75563_232_296",0,0,1,NA,232,296,65,0.0769230769230769,0.292307692307692,-0.215384615384615,0.369230769230769
"P38935","P38935_650_881",0,0,1,NA,650,881,232,0.150862068965517,0.107758620689655,0.0431034482758621,0.258620689655172
"P38935","P38935_949_993",0,1,0,163,949,993,45,0.266666666666667,0.0888888888888889,0.177777777777778,0.355555555555556
"P78344","P78344_1_75",1,0,0,-14,1,75,75,0.133333333333333,0.106666666666667,0.0266666666666667,0.24
"P78344","P78344_362_544",0,0,1,NA,362,544,183,0.114754098360656,0.0601092896174863,0.0546448087431694,0.174863387978142
"P78344","P78344_783_803",0,0,1,NA,783,803,21,0.0476190476190476,0.285714285714286,-0.238095238095238,0.333333333333333
"Q9UPT6","Q9UPT6_177_370",0,0,1,NA,177,370,194,0.0979381443298969,0.128865979381443,-0.0309278350515464,0.22680412371134
"Q9UPT6","Q9UPT6_580_661",0,0,1,NA,580,661,82,0.170731707317073,0.109756097560976,0.0609756097560976,0.280487804878049
"Q9UPT6","Q9UPT6_715_768",0,0,1,NA,715,768,54,0.166666666666667,0.222222222222222,-0.0555555555555556,0.388888888888889
"Q9UPT6","Q9UPT6_814_840",0,0,1,NA,814,840,27,0,0.296296296296296,-0.296296296296296,0.296296296296296
"Q9UPT6","Q9UPT6_858_970",0,0,1,NA,858,970,113,0.0530973451327434,0.15929203539823,-0.106194690265487,0.212389380530973
"Q9UPT6","Q9UPT6_1257_1276",0,0,1,NA,1257,1276,20,0,0.2,-0.2,0.2
"Q9UPT6","Q9UPT6_1295_1319",0,0,1,NA,1295,1319,25,0.08,0.32,-0.24,0.4
"P43631","P43631_204_243",0,0,1,NA,204,243,40,0.05,0.1,-0.05,0.15
"P43631","P43631_276_304",0,1,0,55,276,304,29,0.0344827586206897,0.275862068965517,-0.241379310344828,0.310344827586207
"O94979","O94979_521_559",0,0,1,NA,521,559,39,0.0512820512820513,0.307692307692308,-0.256410256410256,0.358974358974359
"O94979","O94979_790_1112",0,0,1,NA,790,1112,323,0.0526315789473684,0.0278637770897833,0.0247678018575851,0.0804953560371517
"P50616","P50616_143_210",0,0,1,NA,143,210,68,0.102941176470588,0.0147058823529412,0.0882352941176471,0.117647058823529
"P50616","P50616_228_298",0,0,1,NA,228,298,71,0.028169014084507,0.028169014084507,0,0.0563380281690141
"Q16514","Q16514_1_57",1,0,0,-56,1,57,57,0.0526315789473684,0.0350877192982456,0.0175438596491228,0.087719298245614
"P61812","P61812_254_278",0,0,1,NA,254,278,25,0.24,0.08,0.16,0.32
"Q9H0F6","Q9H0F6_82_102",0,0,1,NA,82,102,21,0.0476190476190476,0.0476190476190476,0,0.0952380952380952
"Q9H0F6","Q9H0F6_116_181",0,0,1,NA,116,181,66,0.0909090909090909,0.121212121212121,-0.0303030303030303,0.212121212121212
"Q9H0F6","Q9H0F6_304_351",0,0,1,NA,304,351,48,0.0625,0.0625,0,0.125
"P60880","P60880_1_25",1,0,0,-18,1,25,25,0.12,0.36,-0.24,0.48
"P60880","P60880_183_206",0,1,0,-23,183,206,24,0.208333333333333,0.166666666666667,0.0416666666666667,0.375
"P10600","P10600_253_276",0,0,1,NA,253,276,24,0.208333333333333,0.25,-0.0416666666666667,0.458333333333333
"Q92959","Q92959_1_21",1,0,0,157,1,21,21,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.142857142857143
"Q8WW01","Q8WW01_1_39",1,0,0,-3,1,39,39,0.0512820512820513,0.179487179487179,-0.128205128205128,0.230769230769231
"O60784","O60784_155_222",0,0,1,NA,155,222,68,0.0441176470588235,0.132352941176471,-0.0882352941176471,0.176470588235294
"O60784","O60784_305_339",0,0,1,NA,305,339,35,0.0571428571428571,0.142857142857143,-0.0857142857142857,0.2
"O60784","O60784_379_399",0,0,1,NA,379,399,21,0.142857142857143,0.19047619047619,-0.0476190476190476,0.333333333333333
"O60784","O60784_424_492",0,1,0,-38,424,492,69,0.130434782608696,0.217391304347826,-0.0869565217391304,0.347826086956522
"P54274","P54274_1_44",1,0,0,14,1,44,44,0.0681818181818182,0.318181818181818,-0.25,0.386363636363636
"P54274","P54274_264_380",0,0,1,NA,264,380,117,0.230769230769231,0.128205128205128,0.102564102564103,0.358974358974359
"Q9UIL1","Q9UIL1_1_20",1,0,0,58,1,20,20,0.2,0.1,0.1,0.3
"Q9HAU4","Q9HAU4_180_265",0,0,1,NA,180,265,86,0.13953488372093,0.104651162790698,0.0348837209302326,0.244186046511628
"Q8WV41","Q8WV41_66_175",0,0,1,NA,66,175,110,0.0636363636363636,0.145454545454545,-0.0818181818181818,0.209090909090909
"Q14BN4","Q14BN4_74_93",0,0,1,NA,74,93,20,0.1,0.1,0,0.2
"Q14BN4","Q14BN4_430_476",0,0,1,NA,430,476,47,0.127659574468085,0.297872340425532,-0.170212765957447,0.425531914893617
"O75940","O75940_52_72",0,0,1,NA,52,72,21,0,0.0952380952380952,-0.0952380952380952,0.0952380952380952
"O75940","O75940_119_238",0,1,0,-9,119,238,120,0.241666666666667,0.116666666666667,0.125,0.358333333333333
"Q8TBC3","Q8TBC3_145_194",0,0,1,NA,145,194,50,0.1,0.08,0.02,0.18
"Q8TBC3","Q8TBC3_583_707",0,1,0,463,583,707,125,0.088,0.088,0,0.176
"Q9P0J0","Q9P0J0_1_22",1,0,0,-15,1,22,22,0.136363636363636,0.0909090909090909,0.0454545454545455,0.227272727272727
"P42898","P42898_1_53",1,0,0,-16,1,53,53,0.188679245283019,0.150943396226415,0.0377358490566038,0.339622641509434
"P26373","P26373_29_58",0,0,1,NA,29,58,30,0.4,0,0.4,0.4
"Q6P161","Q6P161_39_61",0,0,1,NA,39,61,23,0.173913043478261,0.130434782608696,0.0434782608695652,0.304347826086957
"Q9NQG5","Q9NQG5_1_22",1,0,0,-20,1,22,22,0.0909090909090909,0.136363636363636,-0.0454545454545455,0.227272727272727
"Q9NQG5","Q9NQG5_127_176",0,0,1,NA,127,176,50,0.12,0.22,-0.1,0.34
"Q9NQG5","Q9NQG5_303_326",0,1,0,-23,303,326,24,0,0.0833333333333333,-0.0833333333333333,0.0833333333333333
"P54727","P54727_76_190",0,0,1,NA,76,190,115,0.0521739130434783,0.0695652173913043,-0.0173913043478261,0.121739130434783
"P54727","P54727_234_281",0,0,1,NA,234,281,48,0.0208333333333333,0.0625,-0.0416666666666667,0.0833333333333333
"P54727","P54727_328_353",0,0,1,NA,328,353,26,0,0.115384615384615,-0.115384615384615,0.115384615384615
"Q9NW64","Q9NW64_118_138",0,0,1,NA,118,138,21,0.0952380952380952,0.142857142857143,-0.0476190476190476,0.238095238095238
"Q9NW64","Q9NW64_178_198",0,0,1,NA,178,198,21,0.0952380952380952,0.285714285714286,-0.19047619047619,0.380952380952381
"Q9NW64","Q9NW64_302_420",0,1,0,-118,302,420,119,0.0756302521008403,0.0756302521008403,0,0.151260504201681
"Q9NQA5","Q9NQA5_654_700",0,0,1,NA,654,700,47,0.106382978723404,0.148936170212766,-0.0425531914893617,0.25531914893617
"Q99523","Q99523_801_831",0,1,0,-30,801,831,31,0.032258064516129,0.290322580645161,-0.258064516129032,0.32258064516129
"Q9HC62","Q9HC62_146_263",0,0,1,NA,146,263,118,0.161016949152542,0.135593220338983,0.0254237288135593,0.296610169491525
"Q14849","Q14849_20_41",0,0,1,NA,20,41,22,0,0.0454545454545455,-0.0454545454545455,0.0454545454545455
"Q14849","Q14849_202_232",0,0,1,NA,202,232,31,0.0645161290322581,0.225806451612903,-0.161290322580645,0.290322580645161
"P82663","P82663_109_130",0,0,1,NA,109,130,22,0.136363636363636,0.318181818181818,-0.181818181818182,0.454545454545455
"O14508","O14508_1_37",1,0,0,-7,1,37,37,0.0810810810810811,0.108108108108108,-0.027027027027027,0.189189189189189
"P42765","P42765_210_235",0,0,1,NA,210,235,26,0.192307692307692,0.115384615384615,0.0769230769230769,0.307692307692308
"Q96EK4","Q96EK4_83_146",0,0,1,NA,83,146,64,0.125,0.015625,0.109375,0.140625
"Q96EK4","Q96EK4_161_185",0,0,1,NA,161,185,25,0,0.12,-0.12,0.12
"Q96EK4","Q96EK4_232_254",0,0,1,NA,232,254,23,0,0.217391304347826,-0.217391304347826,0.217391304347826
"Q15543","Q15543_1_31",1,0,0,-30,1,31,31,0.129032258064516,0.354838709677419,-0.225806451612903,0.483870967741935
"Q15554","Q15554_1_88",1,0,0,-4,1,88,88,0.181818181818182,0.0909090909090909,0.0909090909090909,0.272727272727273
"Q15554","Q15554_285_493",0,0,1,NA,285,493,209,0.138755980861244,0.148325358851675,-0.00956937799043062,0.287081339712919
"Q8IYB5","Q8IYB5_138_272",0,0,1,NA,138,272,135,0.148148148148148,0.140740740740741,0.00740740740740741,0.288888888888889
"Q8IYB5","Q8IYB5_353_467",0,1,0,217,353,467,115,0.0173913043478261,0,0.0173913043478261,0.0173913043478261
"Q8WU79","Q8WU79_130_185",0,0,1,NA,130,185,56,0.267857142857143,0.160714285714286,0.107142857142857,0.428571428571429
"Q8WU79","Q8WU79_215_261",0,0,1,NA,215,261,47,0.106382978723404,0.0851063829787234,0.0212765957446809,0.191489361702128
"Q8WU79","Q8WU79_410_429",0,1,0,278,410,429,20,0.05,0,0.05,0.05
"Q7L0J3","Q7L0J3_1_145",1,0,0,-64,1,145,145,0.16551724137931,0.262068965517241,-0.096551724137931,0.427586206896552
"Q9BQI5","Q9BQI5_1_529",1,0,0,23,1,529,529,0.120982986767486,0.119092627599244,0.00189035916824197,0.24007561436673
"O43776","O43776_1_28",1,0,0,-24,1,28,28,0.142857142857143,0.214285714285714,-0.0714285714285714,0.357142857142857
"O43776","O43776_68_92",0,0,1,NA,68,92,25,0.32,0.28,0.04,0.6
"Q76I76","Q76I76_1_38",1,0,0,267,1,38,38,0.0789473684210526,0.131578947368421,-0.0526315789473684,0.210526315789474
"Q76I76","Q76I76_51_71",0,0,1,NA,51,71,21,0.238095238095238,0,0.238095238095238,0.238095238095238
"Q76I76","Q76I76_224_243",0,0,1,NA,224,243,20,0.05,0.15,-0.1,0.2
"Q76I76","Q76I76_613_646",0,0,1,NA,613,646,34,0.0294117647058824,0.205882352941176,-0.176470588235294,0.235294117647059
"Q76I76","Q76I76_662_735",0,0,1,NA,662,735,74,0.108108108108108,0.175675675675676,-0.0675675675675676,0.283783783783784
"Q76I76","Q76I76_791_986",0,0,1,NA,791,986,196,0.0969387755102041,0.188775510204082,-0.0918367346938776,0.285714285714286
"Q76I76","Q76I76_1018_1045",0,0,1,NA,1018,1045,28,0.107142857142857,0.107142857142857,0,0.214285714285714
"Q76I76","Q76I76_1064_1114",0,0,1,NA,1064,1114,51,0.0392156862745098,0.117647058823529,-0.0784313725490196,0.156862745098039
"Q76I76","Q76I76_1136_1180",0,0,1,NA,1136,1180,45,0.0222222222222222,0.222222222222222,-0.2,0.244444444444444
"Q76I76","Q76I76_1195_1232",0,0,1,NA,1195,1232,38,0.105263157894737,0.105263157894737,0,0.210526315789474
"Q76I76","Q76I76_1292_1322",0,0,1,NA,1292,1322,31,0.0645161290322581,0.193548387096774,-0.129032258064516,0.258064516129032
"Q76I76","Q76I76_1391_1423",0,1,0,943,1391,1423,33,0.272727272727273,0.0303030303030303,0.242424242424242,0.303030303030303
"P43626","P43626_166_185",0,0,1,NA,166,185,20,0.15,0.1,0.05,0.25
"P43626","P43626_210_243",0,0,1,NA,210,243,34,0.0882352941176471,0.0588235294117647,0.0294117647058824,0.147058823529412
"P43626","P43626_275_348",0,1,0,30,275,348,74,0.108108108108108,0.148648648648649,-0.0405405405405405,0.256756756756757
"O00182","O00182_170_190",0,0,1,NA,170,190,21,0.238095238095238,0,0.238095238095238,0.238095238095238
"Q9NP64","Q9NP64_92_118",0,0,1,NA,92,118,27,0.185185185185185,0.222222222222222,-0.037037037037037,0.407407407407407
"Q9NP64","Q9NP64_143_241",0,1,0,37,143,241,99,0.363636363636364,0.202020202020202,0.161616161616162,0.565656565656566
"Q13952","Q13952_303_417",0,0,1,NA,303,417,115,0.0521739130434783,0.0782608695652174,-0.0260869565217391,0.130434782608696
"Q13952","Q13952_433_458",0,1,0,313,433,458,26,0,0.115384615384615,-0.115384615384615,0.115384615384615
"Q15113","Q15113_267_323",0,0,1,NA,267,323,57,0.192982456140351,0.105263157894737,0.087719298245614,0.298245614035088
"Q15113","Q15113_429_449",0,1,0,-13,429,449,21,0.19047619047619,0.0476190476190476,0.142857142857143,0.238095238095238
"P36955","P36955_16_42",0,0,1,NA,16,42,27,0,0.222222222222222,-0.222222222222222,0.222222222222222
"P07237","P07237_468_508",0,1,0,-40,468,508,41,0.0731707317073171,0.48780487804878,-0.414634146341463,0.560975609756098
"Q9H3S7","Q9H3S7_695_1170",0,0,1,NA,695,1170,476,0.0609243697478992,0.0525210084033613,0.00840336134453781,0.113445378151261
"Q9H3S7","Q9H3S7_1460_1491",0,0,1,NA,1460,1491,32,0.0625,0.0625,0,0.125
"Q9H3S7","Q9H3S7_1506_1636",0,1,0,793,1506,1636,131,0.0687022900763359,0.099236641221374,-0.0305343511450382,0.16793893129771
"Q96B86","Q96B86_112_141",0,0,1,NA,112,141,30,0.133333333333333,0.133333333333333,0,0.266666666666667
"Q9BZY9","Q9BZY9_276_361",0,0,1,NA,276,361,86,0.186046511627907,0.0930232558139535,0.0930232558139535,0.27906976744186
"Q96H15","Q96H15_134_180",0,0,1,NA,134,180,47,0.0851063829787234,0.0212765957446809,0.0638297872340425,0.106382978723404
"Q96H15","Q96H15_207_243",0,0,1,NA,207,243,37,0.027027027027027,0.216216216216216,-0.189189189189189,0.243243243243243
"Q96H15","Q96H15_268_305",0,0,1,NA,268,305,38,0.0789473684210526,0.105263157894737,-0.0263157894736842,0.184210526315789
"P19793","P19793_1_119",1,0,0,-108,1,119,119,0.0336134453781513,0.0336134453781513,0,0.0672268907563025
"P19793","P19793_201_232",0,0,1,NA,201,232,32,0.1875,0.28125,-0.09375,0.46875
"Q13586","Q13586_21_45",0,0,1,NA,21,45,25,0.04,0.12,-0.08,0.16
"Q13586","Q13586_299_319",0,0,1,NA,299,319,21,0.285714285714286,0.285714285714286,0,0.571428571428571
"Q13586","Q13586_465_685",0,1,0,21,465,685,221,0.122171945701357,0.131221719457014,-0.00904977375565611,0.253393665158371
"Q12872","Q12872_1_32",1,0,0,157,1,32,32,0.1875,0.09375,0.09375,0.28125
"Q12872","Q12872_143_201",0,0,1,NA,143,201,59,0.0508474576271186,0.288135593220339,-0.23728813559322,0.338983050847458
"Q12872","Q12872_266_302",0,0,1,NA,266,302,37,0.108108108108108,0.324324324324324,-0.216216216216216,0.432432432432432
"Q12872","Q12872_326_354",0,0,1,NA,326,354,29,0.0689655172413793,0.0689655172413793,0,0.137931034482759
"Q12872","Q12872_402_455",0,0,1,NA,402,455,54,0,0.037037037037037,-0.037037037037037,0.037037037037037
"Q12872","Q12872_512_951",0,1,0,-10,512,951,440,0.215909090909091,0.134090909090909,0.0818181818181818,0.35
"P62847","P62847_87_133",0,1,0,-46,87,133,47,0.425531914893617,0.0638297872340425,0.361702127659574,0.48936170212766
"Q9BVA1","Q9BVA1_414_445",0,1,0,-12,414,445,32,0,0.40625,-0.40625,0.40625
"Q13507","Q13507_1_21",1,0,0,-20,1,21,21,0.285714285714286,0.0952380952380952,0.19047619047619,0.380952380952381
"Q7Z698","Q7Z698_122_173",0,0,1,NA,122,173,52,0.0576923076923077,0.173076923076923,-0.115384615384615,0.230769230769231
"Q7Z698","Q7Z698_188_220",0,0,1,NA,188,220,33,0.121212121212121,0.212121212121212,-0.0909090909090909,0.333333333333333
"Q7Z698","Q7Z698_233_252",0,0,1,NA,233,252,20,0.1,0.2,-0.1,0.3
"Q7Z698","Q7Z698_272_306",0,0,1,NA,272,306,35,0.285714285714286,0.171428571428571,0.114285714285714,0.457142857142857
"Q6ZRS2","Q6ZRS2_1_102",1,0,0,-101,1,102,102,0.0392156862745098,0.0882352941176471,-0.0490196078431373,0.127450980392157
"Q6ZRS2","Q6ZRS2_246_602",0,0,1,NA,246,602,357,0.0476190476190476,0.319327731092437,-0.271708683473389,0.366946778711485
"Q6ZRS2","Q6ZRS2_976_1175",0,0,1,NA,976,1175,200,0.075,0.025,0.05,0.1
"Q6ZRS2","Q6ZRS2_1267_1300",0,0,1,NA,1267,1300,34,0,0,0,0
"Q6ZRS2","Q6ZRS2_1319_1367",0,0,1,NA,1319,1367,49,0.0816326530612245,0.0204081632653061,0.0612244897959184,0.102040816326531
"Q6ZRS2","Q6ZRS2_1380_1446",0,0,1,NA,1380,1446,67,0,0.0149253731343284,-0.0149253731343284,0.0149253731343284
"Q6ZRS2","Q6ZRS2_1478_1539",0,0,1,NA,1478,1539,62,0,0,0,0
"Q6ZRS2","Q6ZRS2_1554_1584",0,0,1,NA,1554,1584,31,0,0,0,0
"Q6ZRS2","Q6ZRS2_1598_1768",0,0,1,NA,1598,1768,171,0,0,0,0
"Q6ZRS2","Q6ZRS2_1790_1899",0,0,1,NA,1790,1899,110,0.109090909090909,0.0636363636363636,0.0454545454545455,0.172727272727273
"Q6ZRS2","Q6ZRS2_2211_2236",0,0,1,NA,2211,2236,26,0.0384615384615385,0.307692307692308,-0.269230769230769,0.346153846153846
"Q6ZRS2","Q6ZRS2_2266_2301",0,0,1,NA,2266,2301,36,0.0555555555555556,0.361111111111111,-0.305555555555556,0.416666666666667
"Q6ZRS2","Q6ZRS2_2320_2542",0,0,1,NA,2320,2542,223,0.103139013452915,0.0986547085201794,0.00448430493273543,0.201793721973094
"Q6ZRS2","Q6ZRS2_2562_2584",0,0,1,NA,2562,2584,23,0.0434782608695652,0.173913043478261,-0.130434782608696,0.217391304347826
"Q6ZRS2","Q6ZRS2_2596_3230",0,1,0,-634,2596,3230,635,0.130708661417323,0.11496062992126,0.015748031496063,0.245669291338583
"O95985","O95985_374_396",0,0,1,NA,374,396,23,0.173913043478261,0.0869565217391304,0.0869565217391304,0.260869565217391
"O95985","O95985_818_862",0,1,0,206,818,862,45,0.288888888888889,0.0222222222222222,0.266666666666667,0.311111111111111
"P21453","P21453_344_382",0,1,0,18,344,382,39,0.0769230769230769,0.153846153846154,-0.0769230769230769,0.230769230769231
"Q13263","Q13263_1_54",1,0,0,-1,1,54,54,0.037037037037037,0.037037037037037,0,0.0740740740740741
"Q13263","Q13263_408_486",0,0,1,NA,408,486,79,0.10126582278481,0.10126582278481,0,0.20253164556962
"Q13263","Q13263_526_621",0,0,1,NA,526,621,96,0.03125,0.104166666666667,-0.0729166666666667,0.135416666666667
