all,non_tail,N,C,N_w_pdb,C_w_pdb
Q15572,,,,,
Q15572,,,,,
Q96SK2,,,,,
Q01196,,,,,
Q01196,,,,,
Q01196,,,,,
Q01196,,,,,
P52655,,,,,
P52655,,,,,
P42229,,,,,
P42229,,,,,
Q13485,,,,,
Q15388,,,,,
Q8IU80,,,,,
Q16533,,,,,
Q9NS69,,,,,
Q9NS69,,,,,
Q86YL5,,,,,
Q86YL5,,,,,
Q8IV04,,,,,
Q8IV04,,,,,
Q8IV04,,,,,
Q9NU19,,,,,
Q9NU19,,,,,
Q8IWU5,,,,,
Q8IWU5,,,,,
Q8NEY3,,,,,
Q6PI78,,,,,
Q6PI78,,,,,
Q15046,,,,,
Q15046,,,,,
Q9Y448,,,,,
Q9Y448,,,,,
Q14493,,,,,
Q14493,,,,,
Q14493,,,,,
O00422,,,,,
Q5BJH2,,,,,
Q8IUC6,,,,,
Q8IUC6,,,,,
Q9Y4E1,,,,,
Q9Y4E1,,,,,
Q9Y4E1,,,,,
Q9Y4E1,,,,,
Q9NZ72,,,,,
Q9NZ72,,,,,
Q6ZSR9,,,,,
Q6ZSR9,,,,,
Q6ZSR9,,,,,
Q6ZSR9,,,,,
Q9UM01,,,,,
Q9NTG7,,,,,
Q9Y4E8,,,,,
Q9Y4E8,,,,,
Q9Y4E8,,,,,
Q8N895,,,,,
Q8N895,,,,,
Q8N895,,,,,
Q9H9D4,,,,,
Q9H9D4,,,,,
Q9H9D4,,,,,
Q9H9D4,,,,,
Q9Y5V0,,,,,
Q9Y5V0,,,,,
Q86UQ0,,,,,
Q96C28,,,,,
Q05996,,,,,
Q9NYZ1,,,,,
Q9C0E2,,,,,
Q5TIE3,,,,,
Q5TIE3,,,,,
Q5TIE3,,,,,
P04275,,,,,
P0CG23,,,,,
P0CG23,,,,,
P0CG23,,,,,
P0CG23,,,,,
Q9UDV7,,,,,
Q9UDV7,,,,,
Q9UDV7,,,,,
Q9UDV7,,,,,
P63252,,,,,
Q96M11,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q8NEZ4,,,,,
Q14653,,,,,
P56270,,,,,
P56270,,,,,
P56270,,,,,
Q15722,,,,,
Q8IX03,,,,,
Q8IX03,,,,,
Q8IX03,,,,,
Q8IX03,,,,,
Q8IX03,,,,,
P16871,,,,,
P48163,,,,,
P01715,,,,,
Q9BQG0,,,,,
Q9BQG0,,,,,
Q9BQG0,,,,,
Q9BQG0,,,,,
Q6L8G8,,,,,
Q7Z3D4,,,,,
Q7Z3D4,,,,,
Q7Z3D4,,,,,
Q8IYB1,,,,,
Q8IYB1,,,,,
P28300,,,,,
P28300,,,,,
Q9P2K6,,,,,
Q6VY07,,,,,
Q6VY07,,,,,
Q6VY07,,,,,
Q6VY07,,,,,
O00482,,,,,
O00482,,,,,
O00329,,,,,
O15530,,,,,
O15530,,,,,
Q9Y5I1,,,,,
Q86YR6,,,,,
Q969F2,,,,,
Q969F2,,,,,
Q9BZL4,,,,,
Q9BZL4,,,,,
Q9BZL4,,,,,
Q9ULU4,,,,,
Q9ULU4,,,,,
Q9ULU4,,,,,
Q9ULU4,,,,,
P40425,,,,,
P40425,,,,,
P40425,,,,,
P51817,,,,,
P51817,,,,,
Q9Y5S2,,,,,
Q9Y5S2,,,,,
Q9Y5S2,,,,,
Q9Y5S2,,,,,
Q9Y5S2,,,,,
Q9NPJ4,,,,,
O95168,,,,,
Q5H9R7,,,,,
Q9BYH1,,,,,
Q495Y8,,,,,
Q9UHB9,,,,,
P60468,,,,,
Q99442,,,,,
Q99442,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9UPX8,,,,,
Q9NVG8,,,,,
O15198,,,,,
Q9UPU9,,,,,
Q9UPU9,,,,,
Q9UPU9,,,,,
Q9UPU9,,,,,
Q9HA65,,,,,
Q9HA65,,,,,
Q9HA65,,,,,
O75529,,,,,
Q9UFV1,,,,,
Q16586,,,,,
Q93038,,,,,
Q93038,,,,,
Q96L92,,,,,
P50991,,,,,
O75204,,,,,
O75204,,,,,
Q9H987,,,,,
Q9H987,,,,,
Q9H987,,,,,
Q9H987,,,,,
Q13043,,,,,
Q13043,,,,,
Q13043,,,,,
Q13043,,,,,
Q7L1I2,,,,,
O43147,,,,,
O43147,,,,,
O43147,,,,,
O43147,,,,,
Q9Y5X1,,,,,
Q96A49,,,,,
Q96A49,,,,,
Q96A49,,,,,
Q8N9M5,,,,,
Q8N9M5,,,,,
Q9P2F9,,,,,
Q9P2F9,,,,,
Q8IXJ6,,,,,
Q8IXJ6,,,,,
O60304,,,,,
O60304,,,,,
O60304,,,,,
O60304,,,,,
Q9UJN7,,,,,
Q6P9A3,,,,,
Q9NV72,,,,,
Q9NV72,,,,,
Q9NV72,,,,,
Q9UK55,,,,,
Q13670,,,,,
Q9BZ72,,,,,
Q9BZ72,,,,,
Q9BZ72,,,,,
Q9BZ72,,,,,
Q9BZ72,,,,,
Q9BZ72,,,,,
P26038,,,,,
Q9C0I1,,,,,
Q9NZM1,,,,,
Q9NZM1,,,,,
Q9NZM1,,,,,
Q9NZM1,,,,,
Q9NZM1,,,,,
Q9NQX4,,,,,
P15173,,,,,
P15173,,,,,
Q9NPC6,,,,,
Q9NPC6,,,,,
Q9NPC6,,,,,
Q7Z6M1,,,,,
Q7Z6M1,,,,,
Q14088,,,,,
Q9Y3U8,,,,,
Q92878,,,,,
Q13610,,,,,
Q13610,,,,,
Q13610,,,,,
Q9Y2J0,,,,,
Q9Y2J0,,,,,
P07998,,,,,
Q9NP72,,,,,
Q8IUF8,,,,,
Q9H0A6,,,,,
Q9H0A6,,,,,
Q6ZMZ0,,,,,
Q6ZMZ0,,,,,
Q6ZMZ0,,,,,
Q9UKL0,,,,,
Q9UKL0,,,,,
Q9UKL0,,,,,
Q05823,,,,,
Q05823,,,,,
Q96N87,,,,,
Q71UM5,,,,,
Q71UM5,,,,,
Q08170,,,,,
Q08170,,,,,
Q99594,,,,,
Q99594,,,,,
Q9P0V9,,,,,
Q86X45,,,,,
Q86X45,,,,,
Q86X45,,,,,
Q86X45,,,,,
Q9H254,,,,,
Q9H254,,,,,
Q9H254,,,,,
Q9H254,,,,,
Q9H254,,,,,
Q9H254,,,,,
Q9Y6A5,,,,,
Q9Y6A5,,,,,
Q9Y6A5,,,,,
Q99595,,,,,
Q8TEL6,,,,,
Q9Y4P9,,,,,
P34925,,,,,
P34925,,,,,
P34925,,,,,
A0A1B0GUV7,,,,,
Q15413,,,,,
Q15413,,,,,
Q15413,,,,,
Q15413,,,,,
Q15413,,,,,
Q15413,,,,,
Q15413,,,,,
Q6ZMB5,,,,,
Q6ZMB5,,,,,
O95562,,,,,
P28289,,,,,
P28289,,,,,
Q96JF0,,,,,
Q96JF0,,,,,
A6NNZ2,,,,,
Q8IWL2,,,,,
Q8IY92,,,,,
Q8IY92,,,,,
Q8IY92,,,,,
Q8IY92,,,,,
Q8IY92,,,,,
Q8IY92,,,,,
Q8IY92,,,,,
Q8IY92,,,,,
P13726,,,,,
A6NKF1,,,,,
O15119,,,,,
O15119,,,,,
O15119,,,,,
Q99865,,,,,
Q99865,,,,,
Q6UXF1,,,,,
Q6UXF1,,,,,
Q5T1Q4,,,,,
A0PJX4,,,,,
Q6ZUK4,,,,,
Q6ZUK4,,,,,
Q6ICC9,,,,,
Q6ICC9,,,,,
Q6ICC9,,,,,
Q15796,,,,,
Q15796,,,,,
O95947,,,,,
O95947,,,,,
O95947,,,,,
O95947,,,,,
Q8NET4,,,,,
Q8NET4,,,,,
Q8NET4,,,,,
Q8NET4,,,,,
Q8NET4,,,,,
Q8NET4,,,,,
Q8NET4,,,,,
P47928,,,,,
P47928,,,,,
P46013,,,,,
P46013,,,,,
P46013,,,,,
P46013,,,,,
P46013,,,,,
P46013,,,,,
P46013,,,,,
A0A0U1RQI7,,,,,
A0A0U1RQI7,,,,,
A0A0U1RQI7,,,,,
A0A0U1RQI7,,,,,
A0A0U1RQI7,,,,,
Q05C16,,,,,
Q05C16,,,,,
Q9Y4L1,,,,,
Q9Y4L1,,,,,
O00180,,,,,
O95158,,,,,
O00459,,,,,
O00459,,,,,
O00459,,,,,
Q9Y639,,,,,
Q06190,,,,,
Q06190,,,,,
Q06190,,,,,
Q06190,,,,,
P19838,,,,,
P19838,,,,,
P19838,,,,,
Q9H1Q7,,,,,
Q9H1Q7,,,,,
Q9H1Q7,,,,,
O95428,,,,,
O95428,,,,,
O95428,,,,,
O95428,,,,,
O95428,,,,,
O95428,,,,,
O95428,,,,,
Q9Y5G2,,,,,
Q9Y5G2,,,,,
Q9Y5G2,,,,,
Q9Y5G2,,,,,
Q4G0U5,,,,,
Q86VX9,,,,,
Q9UJ68,,,,,
Q8WTT2,,,,,
Q8WTT2,,,,,
P30559,,,,,
P30559,,,,,
Q9HB19,,,,,
Q9HB19,,,,,
Q9NP80,,,,,
Q9NP80,,,,,
Q9NP80,,,,,
Q9UQ49,,,,,
O00541,,,,,
O00541,,,,,
O00541,,,,,
Q9HCR9,,,,,
Q3KNS1,,,,,
Q6IQ22,,,,,
Q6IQ22,,,,,
Q9H9Y2,,,,,
Q8N4F7,,,,,
Q8N5W9,,,,,
Q8WWW0,,,,,
Q13332,,,,,
Q13332,,,,,
Q13332,,,,,
Q13332,,,,,
Q13332,,,,,
Q3MIN7,,,,,
Q3MIN7,,,,,
Q3MIN7,,,,,
Q3MIN7,,,,,
Q9HAU5,,,,,
Q9HAU5,,,,,
Q9HAU5,,,,,
Q9HAU5,,,,,
Q9HAU5,,,,,
Q9HAU5,,,,,
Q9HAU5,,,,,
Q86U06,,,,,
Q5JS13,,,,,
P0DJD0,,,,,
P0DJD0,,,,,
P0DJD0,,,,,
P0DJD0,,,,,
P0DJD0,,,,,
P0DJD0,,,,,
P0DJD0,,,,,
P0DJD0,,,,,
Q9BTD8,,,,,
Q9BTD8,,,,,
Q9BTD8,,,,,
Q14498,,,,,
Q8TB96,,,,,
O75382,,,,,
P59282,,,,,
P59282,,,,,
Q5VUM1,,,,,
O95416,,,,,
O95416,,,,,
Q9BSI4,,,,,
Q9BSI4,,,,,
Q9BSI4,,,,,
Q9BSI4,,,,,
P42224,,,,,
Q96GM5,,,,,
Q15404,,,,,
Q15404,,,,,
Q9Y265,,,,,
C9JQI7,,,,,
Q5K4L6,,,,,
O00337,,,,,
Q8NEF9,,,,,
Q9BPW5,,,,,
Q2TAL5,,,,,
Q99576,,,,,
Q8N1S5,,,,,
Q504Y0,,,,,
Q504Y0,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q8IWB4,,,,,
Q7Z4S9,,,,,
Q99985,,,,,
Q92854,,,,,
Q92854,,,,,
Q9BXU0,,,,,
O15031,,,,,
O15031,,,,,
O15031,,,,,
Q6UWV2,,,,,
Q99453,,,,,
Q13368,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
Q15149,,,,,
O75928,,,,,
P54368,,,,,
Q13163,,,,,
P13725,,,,,
P13725,,,,,
Q96KJ4,,,,,
Q96KJ4,,,,,
Q96KJ4,,,,,
Q13615,,,,,
Q13615,,,,,
Q13615,,,,,
Q13615,,,,,
Q13615,,,,,
P30989,,,,,
P30989,,,,,
Q15390,,,,,
Q15390,,,,,
O14939,,,,,
O14939,,,,,
O14939,,,,,
Q9H5N1,,,,,
Q9H5N1,,,,,
Q9H5N1,,,,,
Q9H5N1,,,,,
Q9H5N1,,,,,
Q9H5N1,,,,,
Q8IYW5,,,,,
Q8IYW5,,,,,
Q8IYW5,,,,,
Q5VZM2,,,,,
O75901,,,,,
O75901,,,,,
Q9NXI6,,,,,
Q9ULW5,,,,,
P04049,,,,,
Q15109,,,,,
Q15109,,,,,
Q15109,,,,,
Q15109,,,,,
Q5TAB7,,,,,
Q9H4I0,,,,,
Q6ZS17,,,,,
Q6ZS17,,,,,
Q6ZS17,,,,,
Q6ZS17,,,,,
Q8NHV9,,,,,
Q6NUQ1,,,,,
Q52LW3,,,,,
Q52LW3,,,,,
Q52LW3,,,,,
Q52LW3,,,,,
Q52LW3,,,,,
Q52LW3,,,,,
Q52LW3,,,,,
A7KAX9,,,,,
A7KAX9,,,,,
A7KAX9,,,,,
A7KAX9,,,,,
A7KAX9,,,,,
A7KAX9,,,,,
A7KAX9,,,,,
A7KAX9,,,,,
O14559,,,,,
O14559,,,,,
O14559,,,,,
Q9UBG7,,,,,
Q9H902,,,,,
Q6UVJ0,,,,,
Q6UVJ0,,,,,
Q6UVJ0,,,,,
O94842,,,,,
O94842,,,,,
O94842,,,,,
O94842,,,,,
O94842,,,,,
P28347,,,,,
P28347,,,,,
P28347,,,,,
Q8NHU3,,,,,
O76094,,,,,
Q9NUL3,,,,,
Q9NUL3,,,,,
Q9NUL3,,,,,
Q9NUL3,,,,,
Q9NUL3,,,,,
Q9NUL3,,,,,
Q9NUL3,,,,,
Q96FV2,,,,,
Q5W0B7,,,,,
P07437,,,,,
Q9UN73,,,,,
Q9UN73,,,,,
Q9Y3R4,,,,,
Q53GL0,,,,,
Q53GL0,,,,,
Q53GL0,,,,,
Q53GL0,,,,,
Q53GL0,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q16821,,,,,
Q494U1,,,,,
Q494U1,,,,,
Q494U1,,,,,
Q6ZNA4,,,,,
A0A1B0GWK0,,,,,
Q8WVZ7,,,,,
Q6ZSG1,,,,,
Q6ZSG1,,,,,
Q6ZSG1,,,,,
O96011,,,,,
Q6NSI4,,,,,
Q6NSI4,,,,,
Q6NSI4,,,,,
P26045,,,,,
P26045,,,,,
O76021,,,,,
O76021,,,,,
Q5U651,,,,,
Q5U651,,,,,
Q5U651,,,,,
Q5U651,,,,,
Q8IWW6,,,,,
Q8IWW6,,,,,
Q8IWW6,,,,,
P46778,,,,,
P08134,,,,,
Q9C0H5,,,,,
Q9C0H5,,,,,
Q9C0H5,,,,,
Q9C0H5,,,,,
Q9C0H5,,,,,
Q8NFH8,,,,,
Q8NFH8,,,,,
Q8NFH8,,,,,
Q8NFH8,,,,,
Q6ZVN8,,,,,
Q6ZVN8,,,,,
Q6ZVN8,,,,,
Q6ZVN8,,,,,
P57052,,,,,
A2RTX5,,,,,
Q8IUH3,,,,,
Q9ULQ1,,,,,
Q9ULQ1,,,,,
Q9H2K8,,,,,
Q9H2K8,,,,,
Q9H2K8,,,,,
Q15545,,,,,
Q15545,,,,,
Q15545,,,,,
O95935,,,,,
O95935,,,,,
O95935,,,,,
O95935,,,,,
B2RXF0,,,,,
B2RXF0,,,,,
O95149,,,,,
O95149,,,,,
O95149,,,,,
Q8NBD8,,,,,
Q8TCT6,,,,,
Q9HAS3,,,,,
Q14190,,,,,
Q14190,,,,,
Q14190,,,,,
Q14190,,,,,
Q9NZQ3,,,,,
Q13433,,,,,
Q13433,,,,,
Q13433,,,,,
Q8IWT1,,,,,
P52823,,,,,
P52823,,,,,
P11831,,,,,
P11831,,,,,
P11831,,,,,
P11831,,,,,
P11831,,,,,
A0A1B0GW64,,,,,
A0A1B0GW64,,,,,
O14836,,,,,
O14836,,,,,
O14836,,,,,
P21731,,,,,
Q96RJ3,,,,,
Q96RJ3,,,,,
P13805,,,,,
Q92734,,,,,
O94768,,,,,
Q9Y228,,,,,
Q9Y228,,,,,
Q9Y228,,,,,
Q9Y2W1,,,,,
Q9Y2W1,,,,,
Q92609,,,,,
Q92609,,,,,
Q92609,,,,,
Q9H2B2,,,,,
Q8IV31,,,,,
Q8IV31,,,,,
Q9UHR5,,,,,
Q9UHR5,,,,,
P0C7T8,,,,,
P09234,,,,,
Q9NSC7,,,,,
Q6UWP8,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q5VU36,,,,,
Q9UQQ2,,,,,
Q9UQQ2,,,,,
Q9UQQ2,,,,,
Q9UQQ2,,,,,
Q9UQQ2,,,,,
P0DMP2,,,,,
O43493,,,,,
P0DJJ0,,,,,
Q9BUD6,,,,,
A2A2V5,,,,,
Q9UHE8,,,,,
P49848,,,,,
P49848,,,,,
P49848,,,,,
Q16384,,,,,
Q16384,,,,,
Q8WY98,,,,,
Q92791,,,,,
P08621,,,,,
P08621,,,,,
P07204,,,,,
Q9BV35,,,,,
A0A096LP01,,,,,
K7EJ46,,,,,
O94956,,,,,
O94956,,,,,
O94956,,,,,
Q96SB4,,,,,
Q96SB4,,,,,
C9JI98,,,,,
C9JI98,,,,,
Q6ZMH5,,,,,
Q6ZMH5,,,,,
Q6ZMH5,,,,,
P19429,,,,,
P19429,,,,,
Q9BUA3,,,,,
Q9BUA3,,,,,
A6NEH6,,,,,
Q86SX3,,,,,
P62273,,,,,
A0A1B0GVT2,,,,,
Q9BXQ6,,,,,
Q9BXQ6,,,,,
Q9BXQ6,,,,,
Q9UPZ6,,,,,
Q9UPZ6,,,,,
Q9UPZ6,,,,,
Q9UPZ6,,,,,
Q15714,,,,,
Q15714,,,,,
Q15714,,,,,
Q15714,,,,,
Q15714,,,,,
Q15714,,,,,
Q15714,,,,,
Q15714,,,,,
A6NKX4,,,,,
Q2WGJ8,,,,,
Q8IUI4,,,,,
Q5T9Z0,,,,,
Q9NR83,,,,,
Q9NR83,,,,,
Q9NR83,,,,,
Q9H2J7,,,,,
Q9H2J7,,,,,
Q9Y3D9,,,,,
O95347,,,,,
O95347,,,,,
O95347,,,,,
O95347,,,,,
P00441,,,,,
P0DMW3,,,,,
O43548,,,,,
O43548,,,,,
Q9BVQ7,,,,,
O95759,,,,,
O95759,,,,,
O95759,,,,,
O95759,,,,,
P0C264,,,,,
P0C264,,,,,
P0C264,,,,,
Q8N4H0,,,,,
Q8N4H0,,,,,
Q8N4H0,,,,,
Q9BSA9,,,,,
Q9BSA9,,,,,
Q4G0N8,,,,,
Q86WD7,,,,,
P56192,,,,,
P56192,,,,,
P56192,,,,,
Q04725,,,,,
Q04725,,,,,
Q5VZ18,,,,,
Q5VZ18,,,,,
Q96PF1,,,,,
Q96PF1,,,,,
Q969Z4,,,,,
Q969Z4,,,,,
Q969Z4,,,,,
Q969Z4,,,,,
P45379,,,,,
P45379,,,,,
Q14524,,,,,
Q14524,,,,,
Q14524,,,,,
Q14524,,,,,
A6NDD5,,,,,
A6NDD5,,,,,
P31483,,,,,
P31483,,,,,
Q8N9X5,,,,,
Q6ZV89,,,,,
Q6ZV89,,,,,
Q6ZV89,,,,,
P29084,,,,,
P29084,,,,,
P82912,,,,,
P82094,,,,,
P82094,,,,,
P82094,,,,,
P82094,,,,,
P82094,,,,,
P82094,,,,,
Q96GM8,,,,,
Q96GM8,,,,,
Q96GM8,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P21817,,,,,
P37088,,,,,
P37088,,,,,
P37088,,,,,
O43711,,,,,
O43711,,,,,
O43711,,,,,
P14410,,,,,
Q96A28,,,,,
Q9Y2H2,,,,,
Q9Y2H2,,,,,
Q9Y2H2,,,,,
Q9Y2H2,,,,,
Q96HN2,,,,,
Q9NZR1,,,,,
Q9NZR1,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
P22105,,,,,
Q9Y3F4,,,,,
Q9UGI8,,,,,
Q9UGI8,,,,,
Q8NFX7,,,,,
Q9NV29,,,,,
Q9BTX3,,,,,
Q9UNP4,,,,,
P0C7N4,,,,,
P0C7N4,,,,,
P0C7N4,,,,,
P82914,,,,,
Q9NVV9,,,,,
A4IF30,,,,,
A4IF30,,,,,
O75880,,,,,
O75880,,,,,
Q9UKG4,,,,,
O60522,,,,,
O60522,,,,,
O60522,,,,,
O60522,,,,,
O60522,,,,,
O60522,,,,,
P10636,,,,,
P10636,,,,,
O76054,,,,,
Q9HCE7,,,,,
Q9HCE7,,,,,
Q969K7,,,,,
Q15527,,,,,
Q92543,,,,,
Q92543,,,,,
Q92543,,,,,
Q92543,,,,,
Q92543,,,,,
Q92543,,,,,
Q92543,,,,,
A0A2R8Y4Y8,,,,,
P51148,,,,,
Q13946,,,,,
P61576,,,,,
Q16576,,,,,
P62263,,,,,
Q6ZV50,,,,,
Q6ZV50,,,,,
Q9NZH4,,,,,
P53801,,,,,
Q13151,,,,,
Q8N5L8,,,,,
Q8N5L8,,,,,
Q5VV67,,,,,
Q5VV67,,,,,
Q5VV67,,,,,
Q5VV67,,,,,
Q5VV67,,,,,
Q5VV67,,,,,
Q5VV67,,,,,
Q5VV67,,,,,
Q00888,,,,,
D3DTV9,,,,,
Q02297,,,,,
Q02297,,,,,
Q02297,,,,,
Q02297,,,,,
Q02297,,,,,
Q13046,,,,,
P00747,,,,,
P00747,,,,,
P00747,,,,,
P00747,,,,,
Q8IUK5,,,,,
Q8IUK5,,,,,
Q8IUK5,,,,,
Q8TBZ2,,,,,
Q8TBZ2,,,,,
Q8TBZ2,,,,,
Q8TBZ2,,,,,
Q8TBZ2,,,,,
Q96QH2,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
Q9UKN7,,,,,
P41143,,,,,
P41143,,,,,
O43347,,,,,
Q13427,,,,,
Q13427,,,,,
A6NEE1,,,,,
A6NEE1,,,,,
A6NEE1,,,,,
A6NEE1,,,,,
A6NEE1,,,,,
Q86WG5,,,,,
Q86WG5,,,,,
Q86WG5,,,,,
Q8N7P1,,,,,
Q8N7P1,,,,,
P07988,,,,,
P61218,,,,,
Q8NE09,,,,,
Q8NE09,,,,,
Q8NE09,,,,,
Q92753,,,,,
Q92753,,,,,
Q9BRJ2,,,,,
Q8IY67,,,,,
Q8IY67,,,,,
P61106,,,,,
Q4JDL3,,,,,
M0QZC1,,,,,
M0QZC1,,,,,
M0QZC1,,,,,
Q99619,,,,,
Q04671,,,,,
B7ZAP0,,,,,
B7ZAP0,,,,,
Q6ZRY4,,,,,
Q96T37,,,,,
Q96T37,,,,,
Q96T37,,,,,
Q96T37,,,,,
P48067,,,,,
P48067,,,,,
Q92783,,,,,
Q92783,,,,,
O75886,,,,,
O75886,,,,,
O75886,,,,,
Q3SYA9,,,,,
Q3SYA9,,,,,
A0A0J9YX94,,,,,
A0A0J9YX94,,,,,
Q9ULN7,,,,,
Q9ULN7,,,,,
Q9ULN7,,,,,
Q9ULN7,,,,,
Q9ULN7,,,,,
Q96GX9,,,,,
O60502,,,,,
O60502,,,,,
Q9ULD0,,,,,
Q9ULD0,,,,,
Q13370,,,,,
Q13370,,,,,
Q13370,,,,,
Q13370,,,,,
Q13370,,,,,
Q13370,,,,,
Q9NZT2,,,,,
Q9NZT2,,,,,
P09923,,,,,
Q6ISU1,,,,,
Q6ISU1,,,,,
Q13496,,,,,
Q13496,,,,,
Q9P212,,,,,
Q9P212,,,,,
Q9P212,,,,,
Q9P212,,,,,
Q9P212,,,,,
Q9P212,,,,,
P83881,,,,,
P20340,,,,,
P15151,,,,,
P15151,,,,,
Q9NVU0,,,,,
Q9NVU0,,,,,
Q8WYP3,,,,,
Q8WYP3,,,,,
Q8WYP3,,,,,
Q7LG56,,,,,
Q9NUP7,,,,,
Q9NUP7,,,,,
Q13472,,,,,
Q13472,,,,,
Q13472,,,,,
Q13472,,,,,
P0DME0,,,,,
P0DME0,,,,,
Q99719,,,,,
Q96A44,,,,,
Q9Y6Y8,,,,,
Q9Y6Y8,,,,,
Q9Y6Y8,,,,,
Q9Y6Y8,,,,,
Q9Y6Y8,,,,,
Q9BRL6,,,,,
Q5TCZ1,,,,,
Q5TCZ1,,,,,
Q5TCZ1,,,,,
Q5TCZ1,,,,,
Q5TCZ1,,,,,
P0C7Q5,,,,,
Q9Y2B4,,,,,
Q9Y2B4,,,,,
Q9Y2B4,,,,,
Q8NFZ5,,,,,
Q8NFZ5,,,,,
Q8NFZ5,,,,,
Q9H7N4,,,,,
Q9H7N4,,,,,
Q9H7N4,,,,,
Q9H7N4,,,,,
O00220,,,,,
O00220,,,,,
Q99909,,,,,
Q9BVW5,,,,,
Q9BVW5,,,,,
Q9BVW5,,,,,
O60939,,,,,
P0C874,,,,,
P0C874,,,,,
P0C874,,,,,
P0C874,,,,,
P0C874,,,,,
P0C874,,,,,
Q99963,,,,,
Q53QW1,,,,,
Q16613,,,,,
Q9BY42,,,,,
Q9BY42,,,,,
H3BTG2,,,,,
P51172,,,,,
P51172,,,,,
P51172,,,,,
P82930,,,,,
Q6ZNX1,,,,,
Q6ZNX1,,,,,
Q6ZSJ9,,,,,
Q6ZSJ9,,,,,
Q6ZSJ9,,,,,
Q6ZSJ9,,,,,
Q6ZSJ9,,,,,
Q9BTV4,,,,,
Q9Y6Q6,,,,,
Q9Y6Q6,,,,,
Q96BD8,,,,,
Q8TBP0,,,,,
Q8TBP0,,,,,
Q8TBP0,,,,,
Q8TBP0,,,,,
Q9P2M4,,,,,
Q9P2M4,,,,,
Q86XA9,,,,,
Q86XA9,,,,,
Q86XA9,,,,,
Q86XA9,,,,,
A0A1B0GVH7,,,,,
Q1A5X6,,,,,
Q1A5X6,,,,,
Q3B8N2,,,,,
Q02548,,,,,
Q02548,,,,,
Q02548,,,,,
Q96RI0,,,,,
Q96RI0,,,,,
Q96FI4,,,,,
Q9BYG5,,,,,
Q9BYG5,,,,,
O43312,,,,,
O43312,,,,,
O43312,,,,,
Q58DX5,,,,,
Q58DX5,,,,,
Q58DX5,,,,,
Q96NY9,,,,,
Q96NY9,,,,,
E2RYF7,,,,,
P78380,,,,,
P78380,,,,,
A8MW92,,,,,
A8MW92,,,,,
A8MW92,,,,,
Q8NFW8,,,,,
Q96S96,,,,,
Q9Y697,,,,,
Q7Z494,,,,,
