proteome_id	per_protein	total_proteome
UP000202070	0.18632	0.11681
UP000225746	0.11907	0.10244
UP001163970	0.10622	0.08877
UP000322075	0.10239	0.10986
UP000319293	0.10113	0.09365
UP000002083	0.09341	0.05105
UP000502935	0.04407	0.03425
UP000505275	0.06374	0.03312
UP000204513	0.11482	0.0937
UP000000710	0.12736	0.13181
UP000014740	0.21412	0.19154
UP000204288	0.08852	0.11993
UP000515762	0.17876	0.09559
UP000515483	0.23345	0.21255
UP000515262	0.16126	0.12335
UP001058743	0.13412	0.08772
UP000240487	0.10355	0.10115
UP000223167	0.1416	0.09837
UP000515587	0.1264	0.12427
UP000515604	0.19351	0.18696
UP000515649	0.15888	0.18307
UP000515252	0.21455	0.16602
UP000259464	0.22605	0.22684
UP000515306	0.2246	0.2017
UP000326262	0.18393	0.11299
UP000002545	0.39072	0.31636
UP000008733	0.39125	0.44016
UP000221958	0.1446	0.10923
UP000223875	0.27364	0.15604
UP000001034	0.17394	0.14943
UP000256012	0.13022	0.1098
UP000515470	0.18166	0.10775
UP000386225	0.13923	0.09908
UP000222831	0.10669	0.09092
UP000509220	0.09027	0.07039
UP000258840	0.16106	0.12357
UP000515251	0.15485	0.10468
UP001163745	0.30836	0.24413
UP000509449	0.23746	0.1998
UP000224348	0.11977	0.08572
UP000222868	0.10228	0.05597
UP000203289	0.22768	0.1283
UP000029683	0.23886	0.26655
UP000030048	0.37819	0.45328
UP000000227	0.16103	0.12378
UP000001854	0.19788	0.12265
UP000008913	0.23308	0.11369
UP000016888	0.12304	0.08845
UP000202583	0.1085	0.08588
UP000027493	0.13684	0.08584
UP000017866	0.24462	0.20792
UP000203794	0.13977	0.10175
UP000001786	0.39862	0.40297
UP000001044	0.24173	0.29265
UP000306261	0.12926	0.1061
UP000682443	0.0977	0.07397
UP000244501	0.25429	0.15078
UP000242003	0.10403	0.08386
UP000202471	0.06986	0.057
UP000001787	0.30716	0.41079
UP000028670	0.15799	0.10286
UP000694260	0.14819	0.09757
UP000241480	0.10501	0.06525
UP000296988	0.14833	0.10005
UP000223816	0.09764	0.0956
UP000304203	0.06792	0.04877
UP000304551	0.10286	0.06504
UP000001729	0.20176	0.15236
UP000515780	0.09814	0.09413
UP000515834	0.1144	0.09773
UP000516590	0.203	0.10246
UP000516513	0.18166	0.10982
UP000593603	0.24351	0.13227
UP000011149	0.27211	0.13594
UP000011153	0.12313	0.08782
UP000011147	0.2249	0.09698
UP000011145	0.13648	0.10553
UP000654728	0.09637	0.07749
UP000653213	0.17642	0.18265
UP000626490	0.12909	0.11165
UP000623593	0.16987	0.09115
UP000659877	0.1442	0.13848
UP000632232	0.16241	0.16041
UP000647641	0.10465	0.11427
UP000608146	0.07923	0.06776
UP000633244	0.10587	0.10123
UP000624328	0.21774	0.15456
UP000648299	0.09929	0.09973
UP000638912	0.12271	0.102
UP000617684	0.13454	0.13368
UP000627420	0.28895	0.16018
UP000633961	0.1622	0.15067
UP000620072	0.12096	0.07086
UP000619907	0.13516	0.11784
UP000640747	0.11437	0.09159
UP000646117	0.20604	0.21305
UP000643524	0.25446	0.20529
UP000620482	0.10952	0.09638
UP000627498	0.07473	0.06203
UP000631800	0.19366	0.19872
UP000661685	0.18517	0.11776
UP000649036	0.09355	0.06267
UP000606879	0.19722	0.11761
UP000641292	0.10698	0.08784
UP000649137	0.112	0.08478
UP000598603	0.14939	0.13067
UP000604923	0.15354	0.14396
UP000628366	0.16074	0.13212
UP000658495	0.08156	0.07963
UP000656384	0.11577	0.10805
UP000656987	0.11895	0.11636
UP000618148	0.13845	0.12273
UP000633013	0.09884	0.06608
UP000605518	0.06609	0.05259
UP000202093	0.08251	0.07478
UP000204323	0.09698	0.08745
UP000019367	0.13558	0.09352
UP000596077	0.2148	0.12865
UP000204140	0.05869	0.05777
UP000027381	0.17936	0.12013
UP000005888	0.12303	0.11752
UP000201506	0.21395	0.14554
UP000203710	0.22431	0.13228
UP001058579	0.12031	0.08626
UP000221751	0.18321	0.18265
UP000012678	0.11247	0.11681
UP000241290	0.16875	0.14235
UP001177621	0.16613	0.12388
UP001057233	0.25002	0.17487
UP001057085	0.12204	0.12089
UP000510891	0.14343	0.10688
UP000247059	0.12726	0.10235
UP000005430	0.18758	0.13977
UP000005427	0.22519	0.20299
UP000005431	0.18622	0.1782
UP000002346	0.17683	0.14549
UP000002347	0.14787	0.11228
UP000001504	0.14276	0.14284
UP000001057	0.11029	0.08791
UP000005432	0.15063	0.11129
UP000005428	0.33108	0.18943
UP000320841	0.21787	0.15811
UP000225832	0.32332	0.22564
UP000231419	0.11849	0.09161
UP000224902	0.10012	0.09496
UP000319882	0.24008	0.22002
UP000033021	0.14919	0.14329
UP000202248	0.15983	0.143
UP000202114	0.09842	0.06301
UP000007943	0.08904	0.05255
UP001178108	0.09014	0.05708
UP001058017	0.1156	0.06928
UP000319536	0.08694	0.06166
UP000319806	0.10711	0.0938
UP000427898	0.19493	0.19115
UP000683391	0.14126	0.15239
UP000422759	0.14608	0.12076
UP000425972	0.14154	0.11193
UP000424671	0.17314	0.08853
UP000425344	0.13538	0.07649
UP000425243	0.05801	0.08425
UP000427455	0.19582	0.17801
UP000683390	0.16434	0.14967
UP000225042	0.12945	0.09809
UP000008742	0.12203	0.09072
UP000327462	0.17496	0.16381
UP000325457	0.18495	0.11604
UP000221647	0.22726	0.25313
UP000516184	0.1258	0.09321
UP000250399	0.13985	0.18702
UP000250784	0.12753	0.11942
UP000251184	0.10725	0.0794
UP000002883	0.3326	0.26574
UP000201638	0.17375	0.17262
UP000222158	0.12042	0.08121
UP000259253	0.22392	0.16325
UP000241693	0.14642	0.07297
UP000240485	0.33556	0.23699
UP000004791	0.13566	0.10866
UP000225897	0.17209	0.10031
UP000002887	0.21184	0.14905
UP000202174	0.20038	0.11331
UP000207581	0.51237	0.38356
UP000225870	0.18937	0.1197
UP000225559	0.16749	0.11673
UP000225003	0.13377	0.08314
UP000224329	0.17607	0.11707
UP000202449	0.21529	0.11933
UP000201337	0.11973	0.07115
UP000203313	0.05115	0.05921
UP000026985	0.11747	0.07136
UP000297139	0.06453	0.04841
UP000503107	0.06544	0.06307
UP001060237	0.20701	0.17299
UP000203504	0.06561	0.06019
UP000001770	0.14939	0.09122
UP000002604	0.18617	0.14851
UP001156261	0.11896	0.07006
UP000014991	0.12797	0.08227
UP000014996	0.0705	0.07746
UP000014997	0.0491	0.04558
UP000594599	0.25795	0.07194
UP000594687	0.207	0.09696
UP000594606	0.28609	0.11345
UP000594620	0.19984	0.09174
UP000222061	0.08109	0.05645
UP001056818	0.14218	0.09211
UP001056154	0.14985	0.06594
UP001056906	0.23821	0.09199
UP001056905	0.13101	0.0701
UP000000372	0.28564	0.18028
UP000202982	0.0755	0.05395
UP001156395	0.08795	0.05798
UP000014902	0.19548	0.09893
UP000223589	0.13577	0.09627
UP000676942	0.07864	0.03721
UP000029349	0.15554	0.08988
UP001163195	0.23183	0.10355
UP000288255	0.06601	0.06067
UP000514706	0.10358	0.06501
UP000202365	0.06039	0.0494
UP000503550	0.07744	0.0459
UP001062406	0.1566	0.15641
UP000503246	0.10213	0.07671
UP000241443	0.11596	0.07289
UP001056722	0.19898	0.10649
UP001060583	0.21083	0.10431
UP000008530	0.09135	0.06864
UP000008734	0.17843	0.09766
UP000253081	0.11995	0.08121
UP000681650	0.19594	0.13561
UP000505247	0.06891	0.06769
UP000439580	0.13693	0.07774
UP000240649	0.16683	0.1639
UP000001523	0.17016	0.1386
UP000007749	0.16932	0.09856
UP000289360	0.07318	0.10484
UP000203955	0.15022	0.08391
UP000201950	0.16684	0.15135
UP000201622	0.11225	0.09265
UP000201962	0.2095	0.1174
UP000224846	0.14404	0.07843
UP000289670	0.05949	0.06506
UP000290190	0.04614	0.06419
UP000017183	0.10152	0.07167
UP000002147	0.10794	0.07966
UP000017182	0.12695	0.07724
UP001056094	0.13737	0.07971
UP000321671	0.16935	0.09171
UP000324676	0.17262	0.11188
UP000201127	0.12036	0.0988
UP000252847	0.11503	0.10535
UP000232857	0.0778	0.06572
UP000001721	0.21345	0.08797
UP000595319	0.11041	0.04924
UP000595307	0.07414	0.04854
UP000008488	0.13858	0.07998
UP000008020	0.11731	0.08451
UP000008314	0.05737	0.05379
UP000009140	0.15125	0.10976
UP000002119	0.16201	0.09543
UP000007345	0.11133	0.11412
UP000222552	0.17051	0.10544
UP000221254	0.1374	0.08844
UP000000979	0.09782	0.07149
UP000323650	0.14697	0.09224
UP000515448	0.13993	0.08849
UP000241644	0.2312	0.12535
UP000672003	0.0873	0.05374
UP000515706	0.08247	0.08378
UP000662760	0.10093	0.10409
UP001060249	0.15805	0.08688
UP000002824	0.169	0.12527
UP000011284	0.10506	0.05499
UP000503104	0.23994	0.10866
UP000425398	0.13962	0.07779
UP000002864	0.12277	0.07575
UP000015387	0.14404	0.08558
UP000596080	0.09871	0.07364
UP000244837	0.12731	0.07773
UP000223290	0.09627	0.07652
UP000326742	0.11461	0.06195
UP000515565	0.21972	0.10861
UP000516571	0.22789	0.09874
UP000651626	0.07691	0.05832
UP000002823	0.1577	0.1016
UP000241381	0.11743	0.09018
UP001056056	0.1094	0.07011
UP000251309	0.16887	0.0885
UP000676655	0.12892	0.0834
UP000332081	0.23542	0.12961
UP000464626	0.07509	0.09326
UP000001690	0.13135	0.07999
UP000000335	0.22474	0.11606
UP000593856	0.20474	0.14793
UP000297083	0.09262	0.07127
UP000317523	0.05594	0.056
UP000514732	0.12072	0.06877
UP000510873	0.23701	0.2064
UP000262209	0.09349	0.07138
UP000264442	0.09307	0.06521
UP000594859	0.06903	0.04612
UP000221837	0.0853	0.06809
UP000225148	0.06445	0.04087
UP000014420	0.11403	0.06867
UP000345177	0.10358	0.06547
UP001057446	0.0862	0.08263
UP000307326	0.14161	0.15903
UP000327403	0.05825	0.07559
UP000010363	0.05701	0.04277
UP000024445	0.07132	0.04504
UP000260583	0.15313	0.08031
UP000308339	0.08311	0.06975
UP000595016	0.14234	0.097
UP001056651	0.10137	0.08397
UP001056630	0.06546	0.05003
UP001056505	0.06493	0.0755
UP000595300	0.11429	0.08501
UP000595337	0.12536	0.09153
UP000595249	0.12984	0.0792
UP000516170	0.16161	0.12378
UP000516108	0.14597	0.14571
UP000306366	0.11525	0.0702
UP000223103	0.14729	0.09606
UP000019368	0.07911	0.05672
UP000223378	0.08832	0.08042
UP000221216	0.1264	0.07071
UP000509365	0.05172	0.03637
UP001177641	0.11314	0.12468
UP000300340	0.15303	0.15288
UP000029368	0.10533	0.06862
UP000029372	0.11216	0.06725
UP000029371	0.13265	0.08687
UP000029370	0.10829	0.07462
UP000029369	0.1222	0.12126
UP000504733	0.13342	0.11603
UP000002614	0.0996	0.05211
UP000294568	0.15159	0.07419
UP000299095	0.1063	0.07063
UP001055837	0.24832	0.1277
UP001055694	1.0	1.0
UP001055767	0.27238	0.19028
UP001055816	0.0529	0.05023
UP000029366	0.15763	0.17225
UP000018812	0.15456	0.10777
UP000226171	0.06494	0.08621
UP000223389	0.07844	0.05556
UP000222681	0.09112	0.0766
UP000014985	0.15818	0.11216
UP000017663	0.13194	0.10838
UP000006856	0.06446	0.04039
UP000201391	0.08065	0.04365
UP000007042	0.07201	0.04806
UP000287862	0.0343	0.03479
UP000228981	0.11134	0.07745
UP000297095	0.14221	0.08766
UP001164423	0.11771	0.10516
UP000240752	0.12238	0.07412
UP001164405	0.13176	0.11195
UP000322838	0.12823	0.13169
UP000002538	0.31607	0.2376
UP000222646	0.13552	0.09619
UP000222047	0.11415	0.11798
UP000028671	0.14607	0.13535
UP000015089	0.10005	0.0867
UP000223368	0.18165	0.19334
UP000262757	0.1488	0.13314
UP000033804	0.10991	0.08187
UP000223548	0.1536	0.1175
UP000002547	0.18067	0.1673
UP000464416	0.18948	0.12369
UP000223906	0.11991	0.09398
UP000502376	0.14953	0.1188
UP000501971	0.11792	0.08671
UP000007890	0.04967	0.03539
UP000260554	0.17695	0.11048
UP000515820	0.15008	0.09953
UP000002101	0.33125	0.14758
UP000001764	0.2604	0.15521
UP001065662	0.08944	0.09608
UP000001252	0.1042	0.08915
UP000202649	0.0673	0.09898
UP000002548	0.04674	0.05028
UP000501757	0.13885	0.06941
UP000189773	0.05225	0.0669
UP001057827	0.10794	0.15928
UP000202759	0.07537	0.05713
UP000000988	0.11005	0.07922
UP000223561	0.12833	0.07127
UP000000987	0.15924	0.08543
UP000001539	0.12791	0.1406
UP000207658	0.09978	0.07239
UP000000922	0.21581	0.12818
UP000026999	0.08131	0.11683
UP000000264	0.07908	0.0774
UP001058012	0.1037	0.13851
UP000221609	0.17942	0.10538
UP000286823	0.11214	0.06664
UP000033301	0.11842	0.0729
UP000033300	0.09096	0.07953
UP000663012	0.06425	0.08905
UP000683440	0.08979	0.0517
UP000202699	0.13399	0.07977
UP000026989	0.09871	0.06447
UP000001464	0.1593	0.07705
UP000001540	0.14195	0.12043
UP000290296	0.10499	0.08718
UP001178062	0.09947	0.13369
UP000203603	0.10616	0.16265
UP000226032	0.14537	0.09788
UP000225390	0.09206	0.07299
UP000224652	0.13185	0.08705
UP000222754	0.11756	0.06947
UP000594946	0.13634	0.09017
UP000226085	0.07742	0.05919
UP000222701	0.09586	0.10361
UP001046399	0.39561	0.14297
UP001178033	0.08386	0.05435
UP000595652	0.13693	0.14217
UP000223798	0.12879	0.06819
UP000222193	0.05703	0.04693
UP000000957	0.12292	0.0457
UP000662790	0.14917	0.15715
UP000678349	0.12592	0.14336
UP000002097	0.07484	0.07696
UP000002099	0.07357	0.04749
UP000203879	0.1046	0.14924
UP000222381	0.10935	0.07505
UP000002662	0.06965	0.05818
UP000226112	0.12783	0.0781
UP000028562	0.09197	0.07469
UP000226269	0.09959	0.09776
UP000207737	0.09366	0.05803
UP000000992	0.10047	0.08555
UP000001580	0.09971	0.07437
UP000001486	0.09756	0.06548
UP000000986	0.11239	0.07279
UP000016882	0.19503	0.14709
UP000027380	0.11933	0.077
UP001164379	0.15198	0.07443
UP001164378	0.13538	0.07294
UP001065656	0.25286	0.12454
UP001061536	0.13405	0.06695
UP001164900	0.12483	0.06024
UP001064598	0.1557	0.09144
UP000241758	0.08665	0.05961
UP000240469	0.12527	0.12824
UP000240847	0.10681	0.13015
UP000240574	0.10607	0.06988
UP000240324	0.17028	0.15419
UP000244603	0.13015	0.12783
UP000663368	0.07093	0.07435
UP000002563	0.09482	0.14881
UP000297010	0.07213	0.08804
UP000297127	0.08348	0.09194
UP000297202	0.10315	0.0567
UP000297056	0.09208	0.06036
UP000297016	0.04639	0.05892
UP000296987	0.09911	0.07137
UP000318885	0.09452	0.10602
UP000596304	0.08047	0.05585
UP000000974	0.10641	0.0613
UP000000976	0.08726	0.0617
UP000223004	0.13584	0.11512
UP000001465	0.13289	0.06957
UP000255893	0.0929	0.06161
UP000002889	0.07891	0.09065
UP000014739	0.07207	0.08584
UP000202568	0.08886	0.06979
UP000255956	0.08636	0.1257
UP000256060	0.08693	0.05589
UP000255966	0.10159	0.05621
UP000464595	0.10737	0.08846
UP000033809	0.07989	0.07806
UP000515249	0.09169	0.05986
UP000315286	0.16002	0.11754
UP001059329	0.07742	0.10133
UP001057278	0.1341	0.11698
UP000308847	0.09982	0.06735
UP000009147	0.10232	0.13617
UP000223966	0.09382	0.07337
UP000295704	0.09846	0.06759
UP000294849	0.07366	0.06246
UP000006511	0.06041	0.05171
UP000222611	0.0923	0.06247
UP000221335	0.12216	0.08817
UP000318944	0.10595	0.11024
UP000013499	0.12964	0.13847
UP000013500	0.13389	0.08265
UP000019303	0.1122	0.08666
UP000008013	0.09668	0.08204
UP000008014	0.09924	0.09982
UP000204120	0.17055	0.15316
UP000008012	0.14375	0.12613
UP001055815	0.07759	0.06929
UP000009148	0.09951	0.09018
UP000223743	0.12784	0.08912
UP000201674	0.09599	0.06522
UP000201351	0.10872	0.05933
UP000001466	0.18962	0.13365
UP000240914	0.09223	0.08251
UP000251312	0.08959	0.12481
UP000663155	0.08812	0.06662
UP000515936	0.21905	0.18367
UP001065640	0.23826	0.13395
UP001058590	0.20585	0.11503
UP000002451	0.11755	0.10523
UP000465822	0.07976	0.07052
UP000289214	0.07715	0.1213
UP000222902	0.1622	0.16565
UP000503113	0.16126	0.17981
UP000202964	0.12051	0.14495
UP001061858	0.19254	0.12711
UP000006508	0.11057	0.09401
UP000006509	0.0984	0.07264
UP000019366	0.09099	0.12759
UP000310300	0.08082	0.0524
UP001058827	0.08654	0.05667
UP000509477	0.13148	0.13323
UP000224459	0.10201	0.09366
UP000608636	0.12344	0.13805
UP000017785	0.09404	0.14176
UP000000857	0.07819	0.05216
UP000224518	0.13067	0.12711
UP000509749	0.10107	0.07208
UP000596295	0.11552	0.07257
UP000596333	0.14199	0.09176
UP000596346	0.13823	0.08134
UP001056518	0.11612	0.07931
UP001056904	0.08087	0.08801
UP000596085	0.1987	0.18631
UP000693765	0.1279	0.05967
UP000681298	0.1033	0.06674
UP000682369	0.11105	0.06188
UP001058223	0.13679	0.13737
UP000224291	0.08066	0.06345
UP000009196	0.1672	0.08285
UP000326601	0.1281	0.07232
UP000792083	0.26455	0.28425
UP000629758	0.14882	0.14394
UP000324257	0.18532	0.09923
UP000325277	0.12998	0.07285
UP000232903	0.38052	0.28699
UP000002452	0.31129	0.22537
UP000595272	0.17512	0.12043
UP000014676	0.40663	0.32462
UP000014423	0.40838	0.35958
UP000000732	0.37628	0.27406
UP000018887	0.22956	0.18385
UP000509379	0.17506	0.08888
UP000222594	0.09655	0.08023
UP000509570	0.07975	0.06158
UP000241675	0.15811	0.13216
UP001059233	0.09497	0.07558
UP001056973	0.16032	0.11753
UP000281706	0.07607	0.10017
UP000368198	0.07093	0.05626
UP000203605	0.05406	0.10601
UP000593934	0.06907	0.03775
UP000275171	0.09356	0.12893
UP000001482	0.0621	0.04987
UP000222892	0.09367	0.0415
UP000221124	0.07426	0.04435
UP000395995	0.07532	0.07932
UP000001186	0.15455	0.17859
UP000201354	0.09171	0.06182
UP000201243	0.07048	0.05412
UP000201602	0.09652	0.1487
UP000001773	0.16253	0.08695
UP000276640	0.0456	0.05912
UP000266920	0.04121	0.06016
UP000275438	0.09591	0.16869
UP000277534	0.07316	0.04029
UP000273034	0.07948	0.08243
UP000270698	0.06633	0.03832
UP000278787	0.04356	0.05141
UP000272100	0.07591	0.07134
UP000223410	0.08642	0.06146
UP000274321	0.0858	0.16712
UP000594479	0.11507	0.07252
UP000267721	0.11758	0.07992
UP000279276	0.07543	0.11154
UP000594680	0.0881	0.05062
UP000221871	0.08905	0.05262
UP000277304	0.0936	0.10354
UP000280425	0.04679	0.03024
UP000278018	0.05601	0.04493
UP000280984	0.01098	0.05169
UP000273069	0.08628	0.05189
UP000221737	0.07523	0.05372
UP000273429	0.11355	0.04467
UP000266954	0.05762	0.05583
UP000279171	0.07086	0.13394
UP000274947	0.10364	0.14804
UP000268570	0.03741	0.02347
UP000027387	0.07586	0.05928
UP000009089	0.09677	0.07674
UP000246231	0.05275	0.06489
UP000224125	0.07506	0.07465
UP000203604	0.08232	0.06136
UP000008920	0.05807	0.06022
UP000000997	0.06602	0.03325
UP000001166	0.14608	0.10716
UP000201945	0.06837	0.0491
UP000221613	0.10143	0.05826
UP000222165	0.08534	0.06229
UP000221326	0.04731	0.04533
UP000223342	0.08078	0.05787
UP000222160	0.05173	0.03756
UP000222402	0.0307	0.0291
UP000225500	0.11543	0.14352
UP000225200	0.04749	0.02719
UP000224063	0.02276	0.01754
UP000225192	0.08302	0.0464
UP000224314	0.06241	0.044
UP000225568	0.09018	0.05993
UP000222145	0.07699	0.06078
UP000225646	0.05835	0.05564
UP000223768	0.07173	0.05124
UP000222471	0.08136	0.05661
UP000221402	0.05514	0.05705
UP000224747	0.06272	0.04526
UP000225374	0.05945	0.063
UP000222504	0.07797	0.06616
UP000223335	0.06944	0.08887
UP000221316	0.07359	0.04597
UP000226021	0.04839	0.04282
UP000223512	0.07112	0.05293
UP000225287	0.09809	0.05956
UP000296190	0.05233	0.03764
UP000296508	0.11485	0.08085
UP000296186	0.09193	0.04039
UP000296544	0.09265	0.05468
UP000296867	0.05298	0.06569
UP000296406	0.10768	0.15061
UP000296554	0.1069	0.06486
UP000296696	0.08337	0.0941
UP000296438	0.11481	0.07279
UP000296289	0.04677	0.05464
UP000296630	0.09222	0.05478
UP000296824	0.08068	0.15727
UP000296880	0.04474	0.04619
UP000296371	0.08362	0.08106
UP000296219	0.10944	0.1155
UP000296872	0.07395	0.08744
UP000296943	0.10167	0.10989
UP000296513	0.08719	0.0696
UP000296953	0.04409	0.02173
UP000296833	0.09685	0.10512
UP000296621	0.05719	0.04696
UP000296781	0.05224	0.05398
UP000296517	0.1185	0.08621
UP000296605	0.06041	0.05341
UP000296944	0.15927	0.08672
UP000296782	0.07625	0.06391
UP000296856	0.13463	0.11371
UP000296197	0.07969	0.13317
UP000296464	0.10164	0.11942
UP000296735	0.06539	0.07066
UP000296915	0.08846	0.06402
UP000296745	0.16444	0.17061
UP000296809	0.11453	0.1231
UP000296446	0.0916	0.11411
UP000296945	0.06231	0.14398
UP000296903	0.04685	0.04857
UP000296921	0.09502	0.04091
UP000296623	0.09534	0.05759
UP000296402	0.12924	0.06051
UP000296366	0.06705	0.1516
UP000296587	0.08068	0.05791
UP000296260	0.14512	0.17135
UP000296665	0.08068	0.11245
UP000296680	0.1162	0.15518
UP000296231	0.06086	0.07025
UP000296501	0.08448	0.08168
UP000296389	0.08355	0.06015
UP000296922	0.06962	0.10581
UP000296874	0.11418	0.07164
UP000296195	0.06922	0.05361
UP000296894	0.09352	0.08636
UP000296919	0.06008	0.05148
UP000296346	0.10744	0.16518
UP000296746	0.07235	0.05114
UP000296521	0.11485	0.11733
UP000296725	0.13257	0.12574
UP000296337	0.07984	0.03937
UP000296619	0.11579	0.07108
UP000296530	0.07761	0.0331
UP000296314	0.09436	0.0332
UP000296756	0.09291	0.11889
UP000296938	0.11479	0.15818
UP000296478	0.12233	0.12373
UP000296701	0.08694	0.0523
UP000296472	0.10287	0.06587
UP000296359	0.13795	0.164
UP000296900	0.06255	0.04437
UP000296611	0.06692	0.15059
UP000296458	0.08369	0.06223
UP000296854	0.15765	0.08841
UP000296670	0.17264	0.20743
UP000296227	0.06621	0.07145
UP000296960	0.08887	0.0741
UP000296412	0.03776	0.02748
UP000296775	0.09842	0.05647
UP000296755	0.0935	0.05316
UP000296322	0.03851	0.0783
UP000296946	0.03892	0.04615
UP000296906	0.10337	0.08108
UP000296904	0.094	0.04712
UP000296568	0.1238	0.16222
UP000296907	0.05096	0.03173
UP000296839	0.10699	0.07434
UP000296442	0.09516	0.15619
UP000296766	0.10385	0.05815
UP000296487	0.0564	0.04753
UP000296724	0.0633	0.09918
UP000296917	0.05555	0.08351
UP000296942	0.0612	0.04521
UP000296695	0.07453	0.10247
UP000296954	0.08215	0.06687
UP000296306	0.06279	0.05429
UP000296493	0.08629	0.04908
UP000296663	0.08227	0.0477
UP000296956	0.16355	0.11541
UP000296629	0.11595	0.06757
UP000296825	0.0625	0.04989
UP000296333	0.04783	0.02685
UP000296454	0.07383	0.06197
UP000296246	0.06901	0.05383
UP000296224	0.06316	0.08699
UP000296641	0.12834	0.07801
UP000296339	0.14396	0.10627
UP000296305	0.0631	0.06066
UP000296640	0.11136	0.07826
UP000296279	0.10069	0.13375
UP000296901	0.11862	0.05558
UP000296683	0.10551	0.05268
UP000296265	0.07785	0.11329
UP000296250	0.10436	0.04134
UP000296588	0.13133	0.0701
UP000296722	0.06274	0.10038
UP000296815	0.08103	0.12749
UP000296407	0.0754	0.08517
UP000296403	0.06961	0.09564
UP000296826	0.0707	0.06879
UP000296740	0.06898	0.03526
UP000296416	0.07215	0.05259
UP000296505	0.08871	0.06226
UP000296327	0.14444	0.19116
UP000296802	0.06312	0.0644
UP000296302	0.13025	0.10339
UP000296727	0.09412	0.08406
UP000296291	0.06897	0.08647
UP000296736	0.15167	0.18911
UP000296434	0.10602	0.08458
UP000296607	0.08751	0.04023
UP000296674	0.08834	0.0389
UP000296496	0.13177	0.14472
UP000296918	0.06564	0.0538
UP000296301	0.06479	0.0845
UP000296184	0.11223	0.06035
UP000296551	0.0724	0.04305
UP000296558	0.10683	0.04916
UP000296697	0.10739	0.05849
UP000296789	0.1028	0.10229
UP000296950	0.11549	0.0938
UP000296245	0.10343	0.1424
UP000296350	0.12761	0.11409
UP000296709	0.0882	0.12301
UP000296927	0.0942	0.11111
UP000296613	0.09674	0.14675
UP000296400	0.05511	0.04261
UP000296356	0.08167	0.12469
UP000296653	0.05966	0.05169
UP000296845	0.08217	0.06263
UP000296293	0.04808	0.06058
UP000296436	0.07771	0.08931
UP000296285	0.08709	0.11405
UP000296390	0.09448	0.05229
UP000296182	0.08467	0.13732
UP000296644	0.06321	0.05762
UP000296429	0.1074	0.10368
UP000296961	0.11779	0.10338
UP000296362	0.08066	0.06259
UP000296896	0.07155	0.05368
UP000296591	0.08676	0.116
UP000296691	0.10948	0.15087
UP000296731	0.0933	0.05952
UP000296664	0.05585	0.07061
UP000296887	0.13225	0.07756
UP000296628	0.10868	0.04178
UP000296765	0.10412	0.09248
UP000296369	0.05546	0.04543
UP000296485	0.10881	0.1045
UP000296495	0.09784	0.03984
UP000296941	0.07977	0.05241
UP000296863	0.09934	0.12601
UP000296546	0.12243	0.11032
UP000296660	0.09938	0.10416
UP000296393	0.0814	0.12422
UP000296808	0.09775	0.14006
UP000296541	0.08084	0.05335
UP000296247	0.06837	0.09187
UP000296257	0.09979	0.20078
UP000296689	0.05297	0.02486
UP000297115	0.09908	0.04777
UP000296282	0.06417	0.04571
UP000296850	0.08274	0.04396
UP000296332	0.04124	0.08145
UP000296328	0.08599	0.07476
UP000296494	0.03198	0.03033
UP000296905	0.05523	0.03975
UP000296466	0.0818	0.13112
UP000296937	0.0329	0.0241
UP000296524	0.12884	0.05572
UP000296754	0.05641	0.10945
UP000296540	0.05054	0.04292
UP000296764	0.05891	0.02983
UP000296542	0.02863	0.03635
UP000296414	0.07463	0.04484
UP000296796	0.05517	0.03586
UP000296431	0.03316	0.02845
UP000296581	0.05183	0.12051
UP000296962	0.06558	0.15575
UP000296381	0.06106	0.03177
UP000296642	0.12166	0.12051
UP000296463	0.07486	0.06529
UP000296672	0.08423	0.13475
UP000296415	0.05941	0.07833
UP000296532	0.09596	0.04253
UP000296460	0.08236	0.04984
UP000296437	0.06093	0.03567
UP000296360	0.06313	0.08999
UP000296422	0.053	0.05124
UP000296373	0.1153	0.07103
UP000296593	0.10644	0.12617
UP000296566	0.0571	0.02889
UP000296669	0.11974	0.06292
UP000296510	0.06694	0.04809
UP000296582	0.05329	0.03717
UP000296868	0.03367	0.06523
UP000296452	0.05707	0.05381
UP000296649	0.11501	0.0702
UP000296794	0.09837	0.09958
UP000003749	0.11176	0.09017
UP000202995	0.08795	0.07637
UP000272467	0.07004	0.04723
UP000003753	0.11451	0.10002
UP000001475	0.12465	0.12253
UP000241740	0.08694	0.0878
UP000001780	0.06684	0.09962
UP000240521	0.06096	0.02481
UP000221146	0.02805	0.03693
UP000222252	0.12275	0.07286
UP000223730	0.13481	0.06784
UP000224984	0.05454	0.04466
UP000222301	0.13536	0.05437
UP000224648	0.11903	0.07947
UP000224754	0.1154	0.04682
UP000002416	0.07473	0.07793
UP000222836	0.07802	0.06216
UP000001483	0.076	0.04683
UP000001229	0.0891	0.11799
UP000290883	0.07535	0.04908
UP000324959	0.0427	0.03346
UP000516016	0.06936	0.06389
UP000226321	0.10414	0.05359
UP000516219	0.05183	0.04977
UP000516167	0.0598	0.04293
UP000011857	0.07305	0.05263
UP000509622	0.09293	0.06226
UP000000999	0.05326	0.05447
UP000011848	0.12207	0.05703
UP000204285	0.10462	0.06244
UP000203153	0.06778	0.13376
