chr	track	poi	end	ext_start	ext_end	value	origin
chrXV	4086	366644	366645	366569	366719	366644	jaspar
chrXV	4086	366644	366645	366569	366719	366644	badis
chrXV	4087	371012	371013	370937	371087	371012	Macisaac
chrXV	4087	371012	371013	370937	371087	371012	pachkov
chrXV	4087	371012	371013	370937	371087	371012	jaspar
chrXV	4087	371012	371013	370937	371087	371012	badis
chrXV	4087	371012	371013	370937	371087	371012	kubik
chrXV	4088	373128	373129	373053	373203	373128	jaspar
chrXV	4089	373606	373607	373531	373681	373606	kubik
chrXV	4090	375942	375943	375867	376017	375942	jaspar
chrXV	4091	378032	378033	377957	378107	378032	pachkov
chrXV	4091	378032	378033	377957	378107	378032	jaspar
chrXV	4092	380828	380829	380753	380903	380828	Macisaac
chrXV	4092	380828	380829	380753	380903	380828	pachkov
chrXV	4092	380828	380829	380753	380903	380828	jaspar
chrXV	4092	380828	380829	380755	380905	380830	jaspar
chrXV	4092	380828	380829	380755	380905	380830	badis
chrXV	4092	380828	380829	380755	380905	380830	kubik
chrXV	4093	383554	383555	383479	383629	383554	jaspar
chrXV	4094	385078	385079	385003	385153	385078	Macisaac
chrXV	4094	385078	385079	385003	385153	385078	pachkov
chrXV	4094	385078	385079	385003	385153	385078	jaspar
chrXV	4094	385078	385079	385003	385153	385078	badis
chrXV	4094	385078	385079	385005	385155	385080	jaspar
chrXV	4095	386426	386427	386351	386501	386426	Macisaac
chrXV	4095	386426	386427	386351	386501	386426	pachkov
chrXV	4095	386426	386427	386351	386501	386426	jaspar
chrXV	4095	386426	386427	386353	386503	386428	jaspar
chrXV	4095	386426	386427	386353	386503	386428	badis
chrXV	4096	387270	387271	387195	387345	387270	Macisaac
chrXV	4096	387270	387271	387195	387345	387270	pachkov
chrXV	4096	387270	387271	387195	387345	387270	jaspar
chrXV	4096	387270	387271	387197	387347	387272	jaspar
chrXV	4096	387270	387271	387197	387347	387272	badis
chrXV	4097	388674	388675	388599	388749	388674	jaspar
chrXV	4098	390054	390055	389979	390129	390054	jaspar
chrXV	4099	390145	390146	390070	390220	390145	badis
chrXV	4100	399444	399445	399369	399519	399444	Macisaac
chrXV	4100	399444	399445	399369	399519	399444	pachkov
chrXV	4100	399444	399445	399369	399519	399444	jaspar
chrXV	4100	399444	399445	399369	399519	399444	badis
chrXV	4100	399444	399445	399371	399521	399446	jaspar
chrXV	4101	400230	400231	400155	400305	400230	Macisaac
chrXV	4101	400230	400231	400155	400305	400230	pachkov
chrXV	4101	400230	400231	400155	400305	400230	jaspar
chrXV	4101	400230	400231	400155	400305	400230	badis
chrXV	4101	400230	400231	400155	400305	400230	kubik
chrXV	4102	402990	402991	402915	403065	402990	jaspar
chrXV	4103	408268	408269	408193	408343	408268	Macisaac
chrXV	4103	408268	408269	408193	408343	408268	pachkov
chrXV	4103	408268	408269	408193	408343	408268	jaspar
chrXV	4103	408268	408269	408193	408343	408268	badis
chrXV	4103	408268	408269	408195	408345	408270	jaspar
chrXV	4103	408268	408269	408195	408345	408270	kubik
chrXV	4104	410450	410451	410375	410525	410450	badis
chrXV	4104	410450	410451	410376	410526	410451	badis
chrXV	4105	413004	413005	412929	413079	413004	jaspar
chrXV	4106	413712	413713	413637	413787	413712	Macisaac
chrXV	4106	413712	413713	413637	413787	413712	pachkov
chrXV	4106	413712	413713	413637	413787	413712	jaspar
chrXV	4106	413712	413713	413637	413787	413712	badis
chrXV	4106	413712	413713	413637	413787	413712	kubik
chrXV	4107	415136	415137	415061	415211	415136	pachkov
chrXV	4107	415136	415137	415061	415211	415136	jaspar
chrXV	4107	415136	415137	415061	415211	415136	badis
chrXV	4108	415906	415907	415831	415981	415906	jaspar
chrXV	4109	421048	421049	420973	421123	421048	pachkov
chrXV	4110	421794	421795	421719	421869	421794	kubik
chrXV	4111	427084	427085	427009	427159	427084	pachkov
chrXV	4112	431362	431363	431287	431437	431362	jaspar
chrXV	4112	431362	431363	431287	431437	431362	badis
chrXV	4112	431362	431363	431289	431439	431364	jaspar
chrXV	4113	432020	432021	431945	432095	432020	Macisaac
chrXV	4113	432020	432021	431945	432095	432020	pachkov
chrXV	4113	432020	432021	431945	432095	432020	jaspar
chrXV	4113	432020	432021	431945	432095	432020	badis
chrXV	4113	432020	432021	431945	432095	432020	kubik
chrXV	4114	432786	432787	432711	432861	432786	jaspar
chrXV	4115	435848	435849	435773	435923	435848	badis
chrXV	4116	436043	436044	435968	436118	436043	badis
chrXV	4117	436624	436625	436549	436699	436624	Macisaac
chrXV	4117	436624	436625	436549	436699	436624	pachkov
chrXV	4117	436624	436625	436549	436699	436624	jaspar
chrXV	4117	436624	436625	436549	436699	436624	badis
chrXV	4117	436624	436625	436549	436699	436624	kubik
chrXV	4118	440390	440391	440315	440465	440390	pachkov
chrXV	4118	440390	440391	440315	440465	440390	jaspar
chrXV	4118	440390	440391	440315	440465	440390	badis
chrXV	4119	443290	443291	443215	443365	443290	jaspar
chrXV	4120	444460	444461	444385	444535	444460	Macisaac
chrXV	4120	444460	444461	444385	444535	444460	jaspar
chrXV	4120	444460	444461	444385	444535	444460	badis
chrXV	4121	444655	444656	444580	444730	444655	badis
chrXV	4122	449808	449809	449733	449883	449808	pachkov
chrXV	4123	453614	453615	453539	453689	453614	kubik
chrXV	4124	455726	455727	455651	455801	455726	pachkov
chrXV	4125	459834	459835	459759	459909	459834	jaspar
chrXV	4126	462284	462285	462209	462359	462284	pachkov
chrXV	4127	464380	464381	464305	464455	464380	kubik
chrXV	4128	465082	465083	465007	465157	465082	Macisaac
chrXV	4128	465082	465083	465007	465157	465082	jaspar
chrXV	4128	465082	465083	465007	465157	465082	badis
chrXV	4128	465082	465083	465009	465159	465084	jaspar
chrXV	4129	467582	467583	467507	467657	467582	jaspar
chrXV	4130	468068	468069	467993	468143	468068	kubik
chrXV	4131	469722	469723	469647	469797	469722	badis
chrXV	4132	471748	471749	471673	471823	471748	kubik
chrXV	4133	472438	472439	472363	472513	472438	Macisaac
chrXV	4133	472438	472439	472363	472513	472438	pachkov
chrXV	4133	472438	472439	472363	472513	472438	jaspar
chrXV	4133	472438	472439	472365	472515	472440	jaspar
chrXV	4133	472438	472439	472365	472515	472440	badis
chrXV	4134	472522	472523	472447	472597	472522	Macisaac
chrXV	4134	472522	472523	472447	472597	472522	pachkov
chrXV	4134	472522	472523	472447	472597	472522	jaspar
chrXV	4134	472522	472523	472447	472597	472522	badis
chrXV	4134	472522	472523	472449	472599	472524	jaspar
chrXV	4135	475468	475469	475393	475543	475468	jaspar
chrXV	4136	480018	480019	479943	480093	480018	Macisaac
chrXV	4136	480018	480019	479943	480093	480018	pachkov
chrXV	4136	480018	480019	479943	480093	480018	jaspar
chrXV	4136	480018	480019	479943	480093	480018	badis
chrXV	4137	481182	481183	481107	481257	481182	jaspar
chrXV	4137	481182	481183	481107	481257	481182	badis
chrXV	4138	481868	481869	481793	481943	481868	jaspar
chrXV	4138	481868	481869	481793	481943	481868	badis
chrXV	4138	481868	481869	481795	481945	481870	jaspar
chrXV	4138	481868	481869	481795	481945	481870	kubik
chrXV	4139	485014	485015	484939	485089	485014	jaspar
chrXV	4139	485014	485015	484939	485089	485014	badis
chrXV	4140	485530	485531	485455	485605	485530	jaspar
chrXV	4141	487060	487061	486985	487135	487060	kubik
chrXV	4142	487082	487083	486985	487135	487060	kubik
chrXV	4141	487060	487061	487007	487157	487082	Macisaac
chrXV	4142	487082	487083	487007	487157	487082	Macisaac
chrXV	4141	487060	487061	487007	487157	487082	pachkov
chrXV	4142	487082	487083	487007	487157	487082	pachkov
chrXV	4141	487060	487061	487007	487157	487082	jaspar
chrXV	4142	487082	487083	487007	487157	487082	jaspar
chrXV	4141	487060	487061	487007	487157	487082	badis
chrXV	4142	487082	487083	487007	487157	487082	badis
chrXV	4141	487060	487061	487009	487159	487084	jaspar
chrXV	4142	487082	487083	487009	487159	487084	jaspar
chrXV	4143	489142	489143	489067	489217	489142	pachkov
chrXV	4143	489142	489143	489069	489219	489144	jaspar
chrXV	4144	491036	491037	490961	491111	491036	Macisaac
chrXV	4144	491036	491037	490961	491111	491036	pachkov
chrXV	4144	491036	491037	490961	491111	491036	jaspar
chrXV	4144	491036	491037	490961	491111	491036	badis
chrXV	4144	491036	491037	490961	491111	491036	kubik
chrXV	4145	493250	493251	493175	493325	493250	pachkov
chrXV	4145	493250	493251	493175	493325	493250	jaspar
chrXV	4145	493250	493251	493175	493325	493250	badis
chrXV	4145	493250	493251	493175	493325	493250	kubik
chrXV	4146	494290	494291	494215	494365	494290	Macisaac
chrXV	4146	494290	494291	494215	494365	494290	pachkov
chrXV	4146	494290	494291	494215	494365	494290	jaspar
chrXV	4146	494290	494291	494215	494365	494290	badis
chrXV	4147	494570	494571	494495	494645	494570	Macisaac
chrXV	4147	494570	494571	494495	494645	494570	pachkov
chrXV	4147	494570	494571	494495	494645	494570	jaspar
chrXV	4147	494570	494571	494495	494645	494570	badis
chrXV	4148	501702	501703	501627	501777	501702	pachkov
chrXV	4148	501702	501703	501627	501777	501702	jaspar
chrXV	4149	502222	502223	502147	502297	502222	jaspar
chrXV	4150	502421	502422	502346	502496	502421	badis
chrXV	4151	502620	502621	502545	502695	502620	kubik
chrXV	4152	504014	504015	503939	504089	504014	jaspar
chrXV	4152	504014	504015	503939	504089	504014	badis
chrXV	4153	506170	506171	506095	506245	506170	Macisaac
chrXV	4153	506170	506171	506097	506247	506172	jaspar
chrXV	4154	511366	511367	511291	511441	511366	Macisaac
chrXV	4155	511388	511389	511291	511441	511366	Macisaac
chrXV	4154	511366	511367	511291	511441	511366	pachkov
chrXV	4155	511388	511389	511291	511441	511366	pachkov
chrXV	4154	511366	511367	511291	511441	511366	jaspar
chrXV	4155	511388	511389	511291	511441	511366	jaspar
chrXV	4154	511366	511367	511291	511441	511366	badis
chrXV	4155	511388	511389	511291	511441	511366	badis
chrXV	4154	511366	511367	511293	511443	511368	jaspar
chrXV	4155	511388	511389	511293	511443	511368	jaspar
chrXV	4154	511366	511367	511313	511463	511388	pachkov
chrXV	4155	511388	511389	511313	511463	511388	pachkov
chrXV	4154	511366	511367	511313	511463	511388	jaspar
chrXV	4155	511388	511389	511313	511463	511388	jaspar
chrXV	4154	511366	511367	511313	511463	511388	badis
chrXV	4155	511388	511389	511313	511463	511388	badis
chrXV	4156	514770	514771	514695	514845	514770	jaspar
chrXV	4156	514770	514771	514695	514845	514770	badis
chrXV	4157	515522	515523	515447	515597	515522	badis
chrXV	4158	517434	517435	517359	517509	517434	badis
chrXV	4159	522254	522255	522179	522329	522254	jaspar
chrXV	4159	522254	522255	522179	522329	522254	badis
chrXV	4160	522766	522767	522691	522841	522766	Macisaac
chrXV	4160	522766	522767	522691	522841	522766	jaspar
chrXV	4160	522766	522767	522693	522843	522768	jaspar
chrXV	4160	522766	522767	522693	522843	522768	badis
chrXV	4161	523423	523424	523348	523498	523423	badis
chrXV	4162	523537	523538	523462	523612	523537	badis
chrXV	4163	528758	528759	528683	528833	528758	kubik
chrXV	4164	533874	533875	533799	533949	533874	pachkov
chrXV	4164	533874	533875	533801	533951	533876	jaspar
chrXV	4164	533874	533875	533801	533951	533876	badis
chrXV	4164	533874	533875	533801	533951	533876	kubik
chrXV	4165	535516	535517	535441	535591	535516	jaspar
chrXV	4166	537800	537801	537725	537875	537800	jaspar
chrXV	4167	538822	538823	538747	538897	538822	pachkov
chrXV	4168	544128	544129	544053	544203	544128	pachkov
chrXV	4169	544498	544499	544423	544573	544498	Macisaac
chrXV	4169	544498	544499	544423	544573	544498	pachkov
chrXV	4169	544498	544499	544423	544573	544498	jaspar
chrXV	4169	544498	544499	544425	544575	544500	jaspar
chrXV	4169	544498	544499	544425	544575	544500	badis
chrXV	4169	544498	544499	544425	544575	544500	kubik
chrXV	4169	544498	544499	544441	544591	544516	Macisaac
chrXV	4169	544498	544499	544441	544591	544516	pachkov
chrXV	4169	544498	544499	544441	544591	544516	jaspar
chrXV	4169	544498	544499	544443	544593	544518	jaspar
chrXV	4169	544498	544499	544443	544593	544518	badis
chrXV	4170	547554	547555	547479	547629	547554	pachkov
chrXV	4171	553198	553199	553123	553273	553198	jaspar
chrXV	4172	554734	554735	554659	554809	554734	pachkov
chrXV	4172	554734	554735	554659	554809	554734	jaspar
chrXV	4172	554734	554735	554659	554809	554734	badis
chrXV	4172	554734	554735	554661	554811	554736	jaspar
chrXV	4172	554734	554735	554661	554811	554736	kubik
chrXV	4173	556908	556909	556833	556983	556908	pachkov
chrXV	4174	557111	557112	557036	557186	557111	badis
chrXV	4175	557938	557939	557863	558013	557938	pachkov
chrXV	4175	557938	557939	557863	558013	557938	jaspar
chrXV	4176	563352	563353	563277	563427	563352	jaspar
chrXV	4177	564894	564895	564819	564969	564894	jaspar
chrXV	4178	566356	566357	566281	566431	566356	kubik
chrXV	4179	566860	566861	566785	566935	566860	pachkov
chrXV	4179	566860	566861	566785	566935	566860	jaspar
chrXV	4180	568626	568627	568551	568701	568626	jaspar
chrXV	4181	571016	571017	570941	571091	571016	jaspar
chrXV	4182	573836	573837	573761	573911	573836	jaspar
chrXV	4183	574426	574427	574351	574501	574426	Macisaac
chrXV	4183	574426	574427	574351	574501	574426	pachkov
chrXV	4183	574426	574427	574351	574501	574426	jaspar
chrXV	4183	574426	574427	574353	574503	574428	jaspar
chrXV	4184	576954	576955	576879	577029	576954	pachkov
chrXV	4184	576954	576955	576879	577029	576954	jaspar
chrXV	4184	576954	576955	576879	577029	576954	badis
chrXV	4184	576954	576955	576881	577031	576956	jaspar
chrXV	4185	578212	578213	578137	578287	578212	badis
chrXV	4186	580802	580803	580727	580877	580802	Macisaac
chrXV	4186	580802	580803	580727	580877	580802	jaspar
chrXV	4187	582127	582128	582052	582202	582127	badis
chrXV	4188	584936	584937	584861	585011	584936	badis
chrXV	4189	586208	586209	586133	586283	586208	jaspar
chrXV	4189	586208	586209	586133	586283	586208	badis
chrXV	4190	588974	588975	588899	589049	588974	pachkov
chrXV	4191	592230	592231	592155	592305	592230	badis
chrXV	4191	592230	592231	592156	592306	592231	badis
chrXV	4192	592712	592713	592637	592787	592712	Macisaac
chrXV	4192	592712	592713	592637	592787	592712	pachkov
chrXV	4192	592712	592713	592637	592787	592712	jaspar
chrXV	4192	592712	592713	592637	592787	592712	badis
chrXV	4193	602532	602533	602457	602607	602532	kubik
chrXV	4194	605224	605225	605149	605299	605224	Macisaac
chrXV	4194	605224	605225	605149	605299	605224	pachkov
chrXV	4194	605224	605225	605149	605299	605224	jaspar
chrXV	4194	605224	605225	605149	605299	605224	badis
chrXV	4194	605224	605225	605151	605301	605226	jaspar
chrXV	4194	605224	605225	605151	605301	605226	kubik
chrXV	4195	606330	606331	606255	606405	606330	Macisaac
chrXV	4195	606330	606331	606255	606405	606330	pachkov
chrXV	4195	606330	606331	606255	606405	606330	jaspar
chrXV	4195	606330	606331	606255	606405	606330	badis
chrXV	4195	606330	606331	606255	606405	606330	kubik
chrXV	4196	606436	606437	606361	606511	606436	kubik
chrXV	4197	609219	609220	609144	609294	609219	badis
chrXV	4198	609412	609413	609337	609487	609412	jaspar
chrXV	4199	611862	611863	611787	611937	611862	kubik
chrXV	4200	612064	612065	611989	612139	612064	pachkov
chrXV	4200	612064	612065	611989	612139	612064	jaspar
chrXV	4201	612700	612701	612625	612775	612700	jaspar
chrXV	4202	614946	614947	614871	615021	614946	pachkov
chrXV	4203	616576	616577	616501	616651	616576	jaspar
chrXV	4203	616576	616577	616501	616651	616576	badis
chrXV	4204	617058	617059	616983	617133	617058	Macisaac
chrXV	4204	617058	617059	616983	617133	617058	jaspar
chrXV	4204	617058	617059	616983	617133	617058	kubik
chrXV	4205	619428	619429	619353	619503	619428	pachkov
chrXV	4206	626248	626249	626173	626323	626248	jaspar
chrXV	4207	627870	627871	627795	627945	627870	pachkov
chrXV	4208	628097	628098	628022	628172	628097	pachkov
chrXV	4209	630394	630395	630319	630469	630394	badis
chrXV	4210	632010	632011	631935	632085	632010	Macisaac
chrXV	4210	632010	632011	631935	632085	632010	pachkov
chrXV	4210	632010	632011	631935	632085	632010	jaspar
chrXV	4210	632010	632011	631935	632085	632010	badis
chrXV	4210	632010	632011	631937	632087	632012	jaspar
chrXV	4211	632630	632631	632555	632705	632630	badis
chrXV	4212	642274	642275	642199	642349	642274	jaspar
chrXV	4212	642274	642275	642201	642351	642276	jaspar
chrXV	4212	642274	642275	642201	642351	642276	badis
chrXV	4212	642274	642275	642201	642351	642276	kubik
chrXV	4213	643292	643293	643217	643367	643292	Macisaac
chrXV	4213	643292	643293	643217	643367	643292	pachkov
chrXV	4213	643292	643293	643217	643367	643292	jaspar
chrXV	4213	643292	643293	643217	643367	643292	badis
chrXV	4213	643292	643293	643219	643369	643294	jaspar
chrXV	4214	645497	645498	645422	645572	645497	badis
chrXV	4215	645763	645764	645688	645838	645763	badis
chrXV	4216	649164	649165	649089	649239	649164	Macisaac
chrXV	4216	649164	649165	649089	649239	649164	pachkov
chrXV	4216	649164	649165	649089	649239	649164	jaspar
chrXV	4216	649164	649165	649089	649239	649164	badis
chrXV	4216	649164	649165	649091	649241	649166	jaspar
chrXV	4216	649164	649165	649091	649241	649166	badis
chrXV	4217	650698	650699	650623	650773	650698	badis
chrXV	4218	654770	654771	654695	654845	654770	jaspar
chrXV	4219	654836	654837	654695	654845	654770	jaspar
chrXV	4218	654770	654771	654761	654911	654836	jaspar
chrXV	4219	654836	654837	654761	654911	654836	jaspar
chrXV	4218	654770	654771	654761	654911	654836	badis
chrXV	4219	654836	654837	654761	654911	654836	badis
chrXV	4220	657896	657897	657821	657971	657896	pachkov
chrXV	4220	657896	657897	657821	657971	657896	jaspar
chrXV	4220	657896	657897	657821	657971	657896	badis
chrXV	4221	664984	664985	664909	665059	664984	jaspar
chrXV	4222	668058	668059	667983	668133	668058	jaspar
chrXV	4223	671198	671199	671123	671273	671198	jaspar
chrXV	4224	672760	672761	672685	672835	672760	jaspar
chrXV	4225	672982	672983	672907	673057	672982	jaspar
chrXV	4226	673974	673975	673899	674049	673974	badis
chrXV	4227	675760	675761	675685	675835	675760	Macisaac
chrXV	4227	675760	675761	675685	675835	675760	jaspar
chrXV	4227	675760	675761	675685	675835	675760	badis
chrXV	4227	675760	675761	675685	675835	675760	kubik
chrXV	4228	689463	689464	689388	689538	689463	badis
chrXV	4229	692270	692271	692195	692345	692270	pachkov
chrXV	4230	693933	693934	693858	694008	693933	badis
chrXV	4231	697924	697925	697849	697999	697924	jaspar
chrXV	4232	698230	698231	698155	698305	698230	badis
chrXV	4233	703126	703127	703051	703201	703126	pachkov
chrXV	4233	703126	703127	703051	703201	703126	jaspar
chrXV	4233	703126	703127	703051	703201	703126	badis
chrXV	4234	704226	704227	704151	704301	704226	jaspar
chrXV	4235	705710	705711	705635	705785	705710	pachkov
chrXV	4235	705710	705711	705635	705785	705710	jaspar
chrXV	4236	707448	707449	707373	707523	707448	badis
chrXV	4237	708620	708621	708545	708695	708620	pachkov
chrXV	4238	709854	709855	709779	709929	709854	jaspar
chrXV	4239	712692	712693	712617	712767	712692	jaspar
chrXV	4239	712692	712693	712617	712767	712692	badis
chrXV	4239	712692	712693	712619	712769	712694	jaspar
chrXV	4239	712692	712693	712619	712769	712694	kubik
chrXV	4240	713912	713913	713837	713987	713912	jaspar
chrXV	4241	714582	714583	714507	714657	714582	jaspar
chrXV	4242	715890	715891	715815	715965	715890	jaspar
chrXV	4243	716162	716163	716087	716237	716162	pachkov
chrXV	4243	716162	716163	716087	716237	716162	jaspar
chrXV	4243	716162	716163	716087	716237	716162	badis
chrXV	4243	716162	716163	716089	716239	716164	jaspar
chrXV	4244	716962	716963	716887	717037	716962	kubik
chrXV	4245	721790	721791	721715	721865	721790	kubik
chrXV	4246	722606	722607	722531	722681	722606	jaspar
chrXV	4247	722734	722735	722659	722809	722734	jaspar
chrXV	4247	722734	722735	722659	722809	722734	badis
chrXV	4247	722734	722735	722665	722815	722740	Macisaac
chrXV	4247	722734	722735	722665	722815	722740	pachkov
chrXV	4247	722734	722735	722673	722823	722748	jaspar
chrXV	4247	722734	722735	722673	722823	722748	badis
chrXV	4247	722734	722735	722673	722823	722748	kubik
chrXV	4248	723438	723439	723363	723513	723438	Macisaac
chrXV	4248	723438	723439	723363	723513	723438	pachkov
chrXV	4248	723438	723439	723363	723513	723438	jaspar
chrXV	4248	723438	723439	723363	723513	723438	badis
chrXV	4249	727346	727347	727271	727421	727346	Macisaac
chrXV	4249	727346	727347	727271	727421	727346	pachkov
chrXV	4249	727346	727347	727271	727421	727346	jaspar
chrXV	4249	727346	727347	727271	727421	727346	badis
chrXV	4249	727346	727347	727273	727423	727348	jaspar
chrXV	4249	727346	727347	727273	727423	727348	kubik
chrXV	4250	727570	727571	727495	727645	727570	badis
chrXV	4251	730292	730293	730217	730367	730292	badis
chrXV	4252	733608	733609	733533	733683	733608	Macisaac
chrXV	4252	733608	733609	733533	733683	733608	pachkov
chrXV	4252	733608	733609	733533	733683	733608	jaspar
chrXV	4252	733608	733609	733533	733683	733608	badis
chrXV	4252	733608	733609	733533	733683	733608	kubik
chrXV	4253	734382	734383	734307	734457	734382	jaspar
chrXV	4254	738158	738159	738083	738233	738158	Macisaac
chrXV	4254	738158	738159	738083	738233	738158	pachkov
chrXV	4254	738158	738159	738083	738233	738158	jaspar
chrXV	4254	738158	738159	738083	738233	738158	badis
chrXV	4254	738158	738159	738083	738233	738158	kubik
chrXV	4255	741860	741861	741785	741935	741860	jaspar
chrXV	4255	741860	741861	741785	741935	741860	badis
chrXV	4255	741860	741861	741787	741937	741862	jaspar
chrXV	4255	741860	741861	741787	741937	741862	kubik
chrXV	4256	745480	745481	745405	745555	745480	Macisaac
chrXV	4256	745480	745481	745405	745555	745480	pachkov
chrXV	4256	745480	745481	745405	745555	745480	jaspar
chrXV	4256	745480	745481	745405	745555	745480	badis
chrXV	4256	745480	745481	745405	745555	745480	kubik
chrXV	4257	746652	746653	746577	746727	746652	jaspar
chrXV	4258	754684	754685	754609	754759	754684	pachkov
chrXV	4259	755118	755119	755043	755193	755118	jaspar
chrXV	4260	755636	755637	755561	755711	755636	pachkov
chrXV	4260	755636	755637	755561	755711	755636	jaspar
chrXV	4260	755636	755637	755561	755711	755636	badis
chrXV	4261	755800	755801	755725	755875	755800	badis
chrXV	4262	761424	761425	761349	761499	761424	Macisaac
chrXV	4262	761424	761425	761349	761499	761424	pachkov
chrXV	4262	761424	761425	761349	761499	761424	jaspar
chrXV	4262	761424	761425	761349	761499	761424	badis
chrXV	4263	764140	764141	764065	764215	764140	badis
chrXV	4264	766424	766425	766349	766499	766424	badis
chrXV	4265	769716	769717	769641	769791	769716	Macisaac
chrXV	4265	769716	769717	769641	769791	769716	jaspar
chrXV	4265	769716	769717	769641	769791	769716	badis
chrXV	4266	772300	772301	772225	772375	772300	kubik
chrXV	4267	772336	772337	772225	772375	772300	kubik
chrXV	4266	772300	772301	772261	772411	772336	Macisaac
chrXV	4267	772336	772337	772261	772411	772336	Macisaac
chrXV	4266	772300	772301	772261	772411	772336	pachkov
chrXV	4267	772336	772337	772261	772411	772336	pachkov
chrXV	4266	772300	772301	772261	772411	772336	jaspar
chrXV	4267	772336	772337	772261	772411	772336	jaspar
chrXV	4266	772300	772301	772261	772411	772336	badis
chrXV	4267	772336	772337	772261	772411	772336	badis
chrXV	4266	772300	772301	772263	772413	772338	jaspar
chrXV	4267	772336	772337	772263	772413	772338	jaspar
chrXV	4268	774354	774355	774279	774429	774354	Macisaac
chrXV	4268	774354	774355	774279	774429	774354	pachkov
chrXV	4268	774354	774355	774279	774429	774354	jaspar
chrXV	4268	774354	774355	774281	774431	774356	jaspar
chrXV	4268	774354	774355	774281	774431	774356	badis
chrXV	4268	774354	774355	774281	774431	774356	kubik
chrXV	4269	776960	776961	776885	777035	776960	badis
chrXV	4269	776960	776961	776886	777036	776961	badis
chrXV	4270	780752	780753	780677	780827	780752	Macisaac
chrXV	4270	780752	780753	780677	780827	780752	pachkov
chrXV	4270	780752	780753	780677	780827	780752	jaspar
chrXV	4270	780752	780753	780677	780827	780752	badis
chrXV	4270	780752	780753	780677	780827	780752	kubik
chrXV	4271	782290	782291	782215	782365	782290	badis
chrXV	4272	786410	786411	786335	786485	786410	jaspar
chrXV	4273	786570	786571	786495	786645	786570	Macisaac
chrXV	4273	786570	786571	786495	786645	786570	pachkov
chrXV	4273	786570	786571	786495	786645	786570	jaspar
chrXV	4274	787792	787793	787717	787867	787792	jaspar
chrXV	4275	790114	790115	790039	790189	790114	pachkov
chrXV	4276	793638	793639	793563	793713	793638	jaspar
chrXV	4277	796260	796261	796185	796335	796260	badis
chrXV	4278	803061	803062	802986	803136	803061	badis
chrXV	4279	807170	807171	807095	807245	807170	Macisaac
chrXV	4279	807170	807171	807095	807245	807170	pachkov
chrXV	4279	807170	807171	807095	807245	807170	jaspar
chrXV	4279	807170	807171	807097	807247	807172	jaspar
chrXV	4279	807170	807171	807097	807247	807172	badis
chrXV	4279	807170	807171	807097	807247	807172	kubik
chrXV	4280	808466	808467	808391	808541	808466	jaspar
chrXV	4281	813457	813458	813382	813532	813457	badis
chrXV	4282	813576	813577	813501	813651	813576	badis
chrXV	4283	817142	817143	817067	817217	817142	Macisaac
chrXV	4283	817142	817143	817067	817217	817142	pachkov
chrXV	4283	817142	817143	817067	817217	817142	jaspar
chrXV	4283	817142	817143	817069	817219	817144	jaspar
chrXV	4283	817142	817143	817069	817219	817144	badis
chrXV	4283	817142	817143	817069	817219	817144	kubik
chrXV	4284	818098	818099	818023	818173	818098	pachkov
chrXV	4285	818664	818665	818589	818739	818664	pachkov
chrXV	4286	820036	820037	819961	820111	820036	jaspar
chrXV	4287	823724	823725	823649	823799	823724	Macisaac
chrXV	4287	823724	823725	823649	823799	823724	pachkov
chrXV	4287	823724	823725	823649	823799	823724	jaspar
chrXV	4287	823724	823725	823649	823799	823724	badis
chrXV	4287	823724	823725	823651	823801	823726	jaspar
chrXV	4288	825798	825799	825723	825873	825798	pachkov
chrXV	4288	825798	825799	825723	825873	825798	jaspar
chrXV	4288	825798	825799	825723	825873	825798	badis
chrXV	4289	827302	827303	827227	827377	827302	pachkov
chrXV	4290	830114	830115	830039	830189	830114	jaspar
chrXV	4291	830880	830881	830805	830955	830880	Macisaac
chrXV	4291	830880	830881	830805	830955	830880	pachkov
chrXV	4291	830880	830881	830805	830955	830880	jaspar
chrXV	4291	830880	830881	830805	830955	830880	badis
chrXV	4292	836958	836959	836883	837033	836958	pachkov
chrXV	4292	836958	836959	836883	837033	836958	jaspar
chrXV	4292	836958	836959	836883	837033	836958	badis
chrXV	4293	840900	840901	840825	840975	840900	pachkov
chrXV	4293	840900	840901	840827	840977	840902	jaspar
chrXV	4293	840900	840901	840827	840977	840902	badis
chrXV	4294	841208	841209	841133	841283	841208	kubik
chrXV	4295	854320	854321	854245	854395	854320	Macisaac
chrXV	4295	854320	854321	854245	854395	854320	pachkov
chrXV	4295	854320	854321	854247	854397	854322	jaspar
chrXV	4296	855595	855596	855520	855670	855595	badis
chrXV	4297	860498	860499	860423	860573	860498	pachkov
chrXV	4297	860498	860499	860423	860573	860498	jaspar
chrXV	4297	860498	860499	860423	860573	860498	badis
chrXV	4297	860498	860499	860423	860573	860498	kubik
chrXV	4298	865206	865207	865131	865281	865206	pachkov
chrXV	4298	865206	865207	865131	865281	865206	jaspar
chrXV	4298	865206	865207	865131	865281	865206	badis
chrXV	4299	868544	868545	868469	868619	868544	jaspar
chrXV	4300	874302	874303	874227	874377	874302	Macisaac
chrXV	4300	874302	874303	874227	874377	874302	pachkov
chrXV	4300	874302	874303	874227	874377	874302	jaspar
chrXV	4300	874302	874303	874227	874377	874302	badis
chrXV	4301	877356	877357	877281	877431	877356	Macisaac
