chr	track	poi	end	ext_start	ext_end	value	origin
chrXVI	17433	678994	678995	678851	679001	678926	in vivo
chrXVI	17432	678926	678927	678919	679069	678994	in vivo
chrXVI	17433	678994	678995	678919	679069	678994	in vivo
chrXVI	17434	679036	679037	678919	679069	678994	in vivo
chrXVI	17433	678994	678995	678961	679111	679036	in vivo
chrXVI	17434	679036	679037	678961	679111	679036	in vivo
chrXVI	17435	679096	679097	678961	679111	679036	in vivo
chrXVI	17434	679036	679037	679021	679171	679096	in vivo
chrXVI	17435	679096	679097	679021	679171	679096	in vivo
chrXVI	17436	679236	679237	679161	679311	679236	in vivo
chrXVI	17437	679301	679302	679161	679311	679236	in vivo
chrXVI	17436	679236	679237	679226	679376	679301	in vivo
chrXVI	17437	679301	679302	679226	679376	679301	in vivo
chrXVI	17438	679334	679335	679226	679376	679301	in vivo
chrXVI	17437	679301	679302	679259	679409	679334	in vivo
chrXVI	17438	679334	679335	679259	679409	679334	in vivo
chrXVI	17439	679488	679489	679413	679563	679488	in vivo
chrXVI	17440	681342	681343	681267	681417	681342	in vivo
chrXVI	17441	681856	681857	681781	681931	681856	in vivo
chrXVI	17442	682044	682045	681969	682119	682044	in vivo
chrXVI	17443	682128	682129	682053	682203	682128	in vivo
chrXVI	17444	682292	682293	682217	682367	682292	in vivo
chrXVI	17445	682512	682513	682437	682587	682512	pwm
chrXVI	17446	682596	682597	682521	682671	682596	in vivo
chrXVI	17447	682643	682644	682521	682671	682596	in vivo
chrXVI	17446	682596	682597	682568	682718	682643	in vivo
chrXVI	17447	682643	682644	682568	682718	682643	in vivo
chrXVI	17448	682846	682847	682771	682921	682846	in vivo
chrXVI	17449	687124	687125	687049	687199	687124	pwm
chrXVI	17450	689498	689499	689423	689573	689498	in vivo
chrXVI	17451	689610	689611	689535	689685	689610	in vivo
chrXVI	17452	689676	689677	689535	689685	689610	in vivo
chrXVI	17451	689610	689611	689601	689751	689676	in vivo
chrXVI	17452	689676	689677	689601	689751	689676	in vivo
chrXVI	17453	689836	689837	689761	689911	689836	in vivo
chrXVI	17454	689884	689885	689761	689911	689836	in vivo
chrXVI	17453	689836	689837	689809	689959	689884	in vivo
chrXVI	17454	689884	689885	689809	689959	689884	in vivo
chrXVI	17455	689924	689925	689809	689959	689884	in vivo
chrXVI	17453	689836	689837	689825	689975	689900	pwm
chrXVI	17454	689884	689885	689825	689975	689900	pwm
chrXVI	17455	689924	689925	689825	689975	689900	pwm
chrXVI	17454	689884	689885	689849	689999	689924	in vivo
chrXVI	17455	689924	689925	689849	689999	689924	in vivo
chrXVI	17456	690710	690711	690635	690785	690710	pwm
chrXVI	17457	691290	691291	691215	691365	691290	pwm
chrXVI	17458	691762	691763	691687	691837	691762	pwm
chrXVI	17459	694644	694645	694569	694719	694644	pwm
chrXVI	17460	695070	695071	694995	695145	695070	in vivo
chrXVI	17461	695180	695181	695105	695255	695180	in vivo
chrXVI	17462	695244	695245	695105	695255	695180	in vivo
chrXVI	17461	695180	695181	695107	695257	695182	in vivo
chrXVI	17462	695244	695245	695107	695257	695182	in vivo
chrXVI	17461	695180	695181	695169	695319	695244	in vivo
chrXVI	17462	695244	695245	695169	695319	695244	in vivo
chrXVI	17463	695294	695295	695169	695319	695244	in vivo
chrXVI	17462	695244	695245	695219	695369	695294	in vivo
chrXVI	17463	695294	695295	695219	695369	695294	in vivo
chrXVI	17464	695454	695455	695379	695529	695454	in vivo
chrXVI	17465	695532	695533	695457	695607	695532	in vivo
chrXVI	17466	697030	697031	696955	697105	697030	in vivo
chrXVI	17467	697350	697351	697275	697425	697350	in vivo
chrXVI	17468	697420	697421	697275	697425	697350	in vivo
chrXVI	17467	697350	697351	697345	697495	697420	in vivo
chrXVI	17468	697420	697421	697345	697495	697420	in vivo
chrXVI	17469	698494	698495	698419	698569	698494	in vivo
chrXVI	17470	698666	698667	698591	698741	698666	in vivo
chrXVI	17471	699742	699743	699667	699817	699742	in vivo
chrXVI	17472	700082	700083	700007	700157	700082	in vivo
chrXVI	17473	700176	700177	700101	700251	700176	in vivo
chrXVI	17474	700230	700231	700101	700251	700176	in vivo
chrXVI	17473	700176	700177	700155	700305	700230	in vivo
chrXVI	17474	700230	700231	700155	700305	700230	in vivo
chrXVI	17475	700298	700299	700155	700305	700230	in vivo
chrXVI	17474	700230	700231	700223	700373	700298	in vivo
chrXVI	17475	700298	700299	700223	700373	700298	in vivo
chrXVI	17476	700337	700338	700223	700373	700298	in vivo
chrXVI	17475	700298	700299	700262	700412	700337	in vivo
chrXVI	17476	700337	700338	700262	700412	700337	in vivo
chrXVI	17477	700386	700387	700262	700412	700337	in vivo
chrXVI	17476	700337	700338	700311	700461	700386	in vivo
chrXVI	17477	700386	700387	700311	700461	700386	in vivo
chrXVI	17478	700460	700461	700311	700461	700386	in vivo
chrXVI	17477	700386	700387	700385	700535	700460	in vivo
chrXVI	17478	700460	700461	700385	700535	700460	in vivo
chrXVI	17479	700868	700869	700793	700943	700868	in vivo
chrXVI	17480	701310	701311	701235	701385	701310	in vivo
chrXVI	17481	701564	701565	701489	701639	701564	pwm
chrXVI	17481	701564	701565	701491	701641	701566	pwm
chrXVI	17482	701732	701733	701657	701807	701732	in vivo
chrXVI	17483	704256	704257	704181	704331	704256	pwm
chrXVI	17483	704256	704257	704183	704333	704258	pwm
chrXVI	17484	705862	705863	705787	705937	705862	pwm
chrXVI	17485	713152	713153	713077	713227	713152	pwm
chrXVI	17486	713208	713209	713077	713227	713152	pwm
chrXVI	17485	713152	713153	713079	713229	713154	pwm
chrXVI	17486	713208	713209	713079	713229	713154	pwm
chrXVI	17485	713152	713153	713133	713283	713208	in vivo
chrXVI	17486	713208	713209	713133	713283	713208	in vivo
chrXVI	17487	715064	715065	714989	715139	715064	pwm
chrXVI	17488	718608	718609	718533	718683	718608	in vivo
chrXVI	17489	719434	719435	719359	719509	719434	in vivo
chrXVI	17490	719462	719463	719359	719509	719434	in vivo
chrXVI	17489	719434	719435	719387	719537	719462	pwm
chrXVI	17490	719462	719463	719387	719537	719462	pwm
chrXVI	17491	719510	719511	719387	719537	719462	pwm
chrXVI	17489	719434	719435	719397	719547	719472	in vivo
chrXVI	17490	719462	719463	719397	719547	719472	in vivo
chrXVI	17491	719510	719511	719397	719547	719472	in vivo
chrXVI	17489	719434	719435	719435	719585	719510	in vivo
chrXVI	17490	719462	719463	719435	719585	719510	in vivo
chrXVI	17491	719510	719511	719435	719585	719510	in vivo
chrXVI	17492	719552	719553	719435	719585	719510	in vivo
chrXVI	17491	719510	719511	719477	719627	719552	in vivo
chrXVI	17492	719552	719553	719477	719627	719552	in vivo
chrXVI	17493	720198	720199	720123	720273	720198	in vivo
chrXVI	17494	720565	720566	720490	720640	720565	in vivo
chrXVI	17495	720740	720741	720665	720815	720740	in vivo
chrXVI	17496	722934	722935	722859	723009	722934	pwm
chrXVI	17497	724212	724213	724137	724287	724212	pwm
chrXVI	17498	727508	727509	727433	727583	727508	pwm
chrXVI	17499	729446	729447	729371	729521	729446	in vivo
chrXVI	17500	729624	729625	729549	729699	729624	in vivo
chrXVI	17501	729689	729690	729549	729699	729624	in vivo
chrXVI	17500	729624	729625	729567	729717	729642	pwm
chrXVI	17501	729689	729690	729567	729717	729642	pwm
chrXVI	17500	729624	729625	729614	729764	729689	in vivo
chrXVI	17501	729689	729690	729614	729764	729689	in vivo
chrXVI	17502	729726	729727	729614	729764	729689	in vivo
chrXVI	17501	729689	729690	729651	729801	729726	in vivo
chrXVI	17502	729726	729727	729651	729801	729726	in vivo
chrXVI	17501	729689	729690	729659	729809	729734	pwm
chrXVI	17502	729726	729727	729659	729809	729734	pwm
chrXVI	17503	729974	729975	729899	730049	729974	pwm
chrXVI	17504	730324	730325	730249	730399	730324	in vivo
chrXVI	17505	730346	730347	730249	730399	730324	in vivo
chrXVI	17506	730368	730369	730249	730399	730324	in vivo
chrXVI	17504	730324	730325	730271	730421	730346	pwm
chrXVI	17505	730346	730347	730271	730421	730346	pwm
chrXVI	17506	730368	730369	730271	730421	730346	pwm
chrXVI	17507	730417	730418	730271	730421	730346	pwm
chrXVI	17504	730324	730325	730293	730443	730368	in vivo
chrXVI	17505	730346	730347	730293	730443	730368	in vivo
chrXVI	17506	730368	730369	730293	730443	730368	in vivo
chrXVI	17507	730417	730418	730293	730443	730368	in vivo
chrXVI	17505	730346	730347	730342	730492	730417	in vivo
chrXVI	17506	730368	730369	730342	730492	730417	in vivo
chrXVI	17507	730417	730418	730342	730492	730417	in vivo
chrXVI	17508	730456	730457	730342	730492	730417	in vivo
chrXVI	17507	730417	730418	730381	730531	730456	in vivo
chrXVI	17508	730456	730457	730381	730531	730456	in vivo
chrXVI	17509	730589	730590	730514	730664	730589	in vivo
chrXVI	17509	730589	730590	730531	730681	730606	pwm
chrXVI	17509	730589	730590	730533	730683	730608	pwm
chrXVI	17510	730700	730701	730625	730775	730700	in vivo
chrXVI	17511	730766	730767	730625	730775	730700	in vivo
chrXVI	17510	730700	730701	730691	730841	730766	in vivo
chrXVI	17511	730766	730767	730691	730841	730766	in vivo
chrXVI	17512	731726	731727	731651	731801	731726	in vivo
chrXVI	17513	731960	731961	731885	732035	731960	in vivo
chrXVI	17514	732018	732019	731885	732035	731960	in vivo
chrXVI	17513	731960	731961	731943	732093	732018	in vivo
chrXVI	17514	732018	732019	731943	732093	732018	in vivo
chrXVI	17513	731960	731961	731961	732111	732036	in vivo
chrXVI	17514	732018	732019	731961	732111	732036	in vivo
chrXVI	17515	732174	732175	732099	732249	732174	in vivo
chrXVI	17516	732922	732923	732847	732997	732922	pwm
chrXVI	17517	736754	736755	736679	736829	736754	in vivo
chrXVI	17518	736806	736807	736679	736829	736754	in vivo
chrXVI	17517	736754	736755	736731	736881	736806	in vivo
chrXVI	17518	736806	736807	736731	736881	736806	in vivo
chrXVI	17519	736876	736877	736731	736881	736806	in vivo
chrXVI	17517	736754	736755	736739	736889	736814	in vivo
chrXVI	17518	736806	736807	736739	736889	736814	in vivo
chrXVI	17519	736876	736877	736739	736889	736814	in vivo
chrXVI	17517	736754	736755	736753	736903	736828	in vivo
chrXVI	17518	736806	736807	736753	736903	736828	in vivo
chrXVI	17519	736876	736877	736753	736903	736828	in vivo
chrXVI	17517	736754	736755	736753	736903	736828	pwm
chrXVI	17518	736806	736807	736753	736903	736828	pwm
chrXVI	17519	736876	736877	736753	736903	736828	pwm
chrXVI	17518	736806	736807	736801	736951	736876	in vivo
chrXVI	17519	736876	736877	736801	736951	736876	in vivo
chrXVI	17520	737243	737244	737168	737318	737243	pwm
chrXVI	17521	739720	739721	739645	739795	739720	in vivo
chrXVI	17522	739888	739889	739813	739963	739888	in vivo
chrXVI	17523	739921	739922	739813	739963	739888	in vivo
chrXVI	17522	739888	739889	739846	739996	739921	in vivo
chrXVI	17523	739921	739922	739846	739996	739921	in vivo
chrXVI	17524	741352	741353	741277	741427	741352	pwm
chrXVI	17525	741947	741948	741872	742022	741947	pwm
chrXVI	17525	741947	741948	741879	742029	741954	in vivo
chrXVI	17526	742220	742221	742145	742295	742220	in vivo
chrXVI	17527	742250	742251	742145	742295	742220	in vivo
chrXVI	17526	742220	742221	742175	742325	742250	pwm
chrXVI	17527	742250	742251	742175	742325	742250	pwm
chrXVI	17526	742220	742221	742177	742327	742252	pwm
chrXVI	17527	742250	742251	742177	742327	742252	pwm
chrXVI	17526	742220	742221	742189	742339	742264	in vivo
chrXVI	17527	742250	742251	742189	742339	742264	in vivo
chrXVI	17526	742220	742221	742193	742343	742268	in vivo
chrXVI	17527	742250	742251	742193	742343	742268	in vivo
chrXVI	17528	742638	742639	742563	742713	742638	in vivo
chrXVI	17529	744064	744065	743989	744139	744064	in vivo
chrXVI	17530	744217	744218	744142	744292	744217	in vivo
chrXVI	17531	744262	744263	744142	744292	744217	in vivo
chrXVI	17530	744217	744218	744187	744337	744262	pwm
chrXVI	17531	744262	744263	744187	744337	744262	pwm
chrXVI	17532	744310	744311	744187	744337	744262	pwm
chrXVI	17531	744262	744263	744235	744385	744310	in vivo
chrXVI	17532	744310	744311	744235	744385	744310	in vivo
chrXVI	17533	744348	744349	744235	744385	744310	in vivo
chrXVI	17532	744310	744311	744273	744423	744348	in vivo
chrXVI	17533	744348	744349	744273	744423	744348	in vivo
chrXVI	17534	744512	744513	744437	744587	744512	in vivo
chrXVI	17534	744512	744513	744445	744595	744520	pwm
chrXVI	17535	746880	746881	746805	746955	746880	in vivo
chrXVI	17536	746924	746925	746805	746955	746880	in vivo
chrXVI	17537	746946	746947	746805	746955	746880	in vivo
chrXVI	17535	746880	746881	746849	746999	746924	pwm
chrXVI	17536	746924	746925	746849	746999	746924	pwm
chrXVI	17537	746946	746947	746849	746999	746924	pwm
chrXVI	17538	746987	746988	746849	746999	746924	pwm
chrXVI	17535	746880	746881	746871	747021	746946	in vivo
chrXVI	17536	746924	746925	746871	747021	746946	in vivo
chrXVI	17537	746946	746947	746871	747021	746946	in vivo
chrXVI	17538	746987	746988	746871	747021	746946	in vivo
chrXVI	17535	746880	746881	746875	747025	746950	in vivo
chrXVI	17536	746924	746925	746875	747025	746950	in vivo
chrXVI	17537	746946	746947	746875	747025	746950	in vivo
chrXVI	17538	746987	746988	746875	747025	746950	in vivo
chrXVI	17536	746924	746925	746885	747035	746960	in vivo
chrXVI	17537	746946	746947	746885	747035	746960	in vivo
chrXVI	17538	746987	746988	746885	747035	746960	in vivo
chrXVI	17536	746924	746925	746885	747035	746960	pwm
chrXVI	17537	746946	746947	746885	747035	746960	pwm
chrXVI	17538	746987	746988	746885	747035	746960	pwm
chrXVI	17536	746924	746925	746912	747062	746987	in vivo
chrXVI	17537	746946	746947	746912	747062	746987	in vivo
chrXVI	17538	746987	746988	746912	747062	746987	in vivo
chrXVI	17539	747043	747044	746912	747062	746987	in vivo
chrXVI	17538	746987	746988	746968	747118	747043	in vivo
chrXVI	17539	747043	747044	746968	747118	747043	in vivo
chrXVI	17540	747132	747133	747057	747207	747132	in vivo
chrXVI	17541	747181	747182	747057	747207	747132	in vivo
chrXVI	17540	747132	747133	747106	747256	747181	in vivo
chrXVI	17541	747181	747182	747106	747256	747181	in vivo
chrXVI	17542	747365	747366	747290	747440	747365	in vivo
chrXVI	17543	751130	751131	751055	751205	751130	pwm
chrXVI	17544	752042	752043	751967	752117	752042	in vivo
chrXVI	17545	752062	752063	751967	752117	752042	in vivo
chrXVI	17546	752084	752085	751967	752117	752042	in vivo
chrXVI	17547	752108	752109	751967	752117	752042	in vivo
chrXVI	17544	752042	752043	751987	752137	752062	pwm
chrXVI	17545	752062	752063	751987	752137	752062	pwm
chrXVI	17546	752084	752085	751987	752137	752062	pwm
chrXVI	17547	752108	752109	751987	752137	752062	pwm
chrXVI	17544	752042	752043	751989	752139	752064	pwm
chrXVI	17545	752062	752063	751989	752139	752064	pwm
chrXVI	17546	752084	752085	751989	752139	752064	pwm
chrXVI	17547	752108	752109	751989	752139	752064	pwm
chrXVI	17544	752042	752043	752009	752159	752084	in vivo
chrXVI	17545	752062	752063	752009	752159	752084	in vivo
chrXVI	17546	752084	752085	752009	752159	752084	in vivo
chrXVI	17547	752108	752109	752009	752159	752084	in vivo
chrXVI	17544	752042	752043	752033	752183	752108	in vivo
chrXVI	17545	752062	752063	752033	752183	752108	in vivo
chrXVI	17546	752084	752085	752033	752183	752108	in vivo
chrXVI	17547	752108	752109	752033	752183	752108	in vivo
chrXVI	17548	752178	752179	752033	752183	752108	in vivo
chrXVI	17544	752042	752043	752043	752193	752118	in vivo
chrXVI	17545	752062	752063	752043	752193	752118	in vivo
chrXVI	17546	752084	752085	752043	752193	752118	in vivo
chrXVI	17547	752108	752109	752043	752193	752118	in vivo
chrXVI	17548	752178	752179	752043	752193	752118	in vivo
chrXVI	17547	752108	752109	752103	752253	752178	in vivo
chrXVI	17548	752178	752179	752103	752253	752178	in vivo
chrXVI	17549	754234	754235	754159	754309	754234	pwm
chrXVI	17550	754638	754639	754563	754713	754638	in vivo
chrXVI	17551	757948	757949	757873	758023	757948	pwm
chrXVI	17552	758592	758593	758517	758667	758592	in vivo
chrXVI	17553	759366	759367	759291	759441	759366	pwm
chrXVI	17554	759694	759695	759619	759769	759694	in vivo
chrXVI	17555	769200	769201	769125	769275	769200	in vivo
chrXVI	17556	769254	769255	769125	769275	769200	in vivo
chrXVI	17555	769200	769201	769179	769329	769254	in vivo
chrXVI	17556	769254	769255	769179	769329	769254	in vivo
chrXVI	17557	769364	769365	769289	769439	769364	pwm
chrXVI	17558	769510	769511	769435	769585	769510	in vivo
chrXVI	17559	769548	769549	769435	769585	769510	in vivo
chrXVI	17558	769510	769511	769473	769623	769548	in vivo
chrXVI	17559	769548	769549	769473	769623	769548	in vivo
chrXVI	17560	770440	770441	770365	770515	770440	in vivo
chrXVI	17561	770496	770497	770365	770515	770440	in vivo
chrXVI	17560	770440	770441	770421	770571	770496	in vivo
chrXVI	17561	770496	770497	770421	770571	770496	in vivo
chrXVI	17562	770668	770669	770593	770743	770668	in vivo
chrXVI	17563	770710	770711	770593	770743	770668	in vivo
chrXVI	17562	770668	770669	770635	770785	770710	pwm
chrXVI	17563	770710	770711	770635	770785	770710	pwm
chrXVI	17564	770816	770817	770741	770891	770816	in vivo
chrXVI	17565	770891	770892	770741	770891	770816	in vivo
chrXVI	17564	770816	770817	770816	770966	770891	in vivo
chrXVI	17565	770891	770892	770816	770966	770891	in vivo
chrXVI	17566	770961	770962	770816	770966	770891	in vivo
chrXVI	17565	770891	770892	770886	771036	770961	in vivo
chrXVI	17566	770961	770962	770886	771036	770961	in vivo
chrXVI	17567	773752	773753	773677	773827	773752	pwm
chrXVI	17568	774144	774145	774069	774219	774144	in vivo
chrXVI	17569	775294	775295	775219	775369	775294	in vivo
chrXVI	17570	775474	775475	775399	775549	775474	in vivo
chrXVI	17571	775564	775565	775489	775639	775564	in vivo
chrXVI	17572	775606	775607	775489	775639	775564	in vivo
chrXVI	17571	775564	775565	775531	775681	775606	in vivo
chrXVI	17572	775606	775607	775531	775681	775606	in vivo
chrXVI	17573	775798	775799	775723	775873	775798	in vivo
chrXVI	17574	775838	775839	775723	775873	775798	in vivo
chrXVI	17573	775798	775799	775763	775913	775838	in vivo
chrXVI	17574	775838	775839	775763	775913	775838	in vivo
chrXVI	17575	775895	775896	775763	775913	775838	in vivo
chrXVI	17574	775838	775839	775820	775970	775895	in vivo
chrXVI	17575	775895	775896	775820	775970	775895	in vivo
chrXVI	17576	776066	776067	775991	776141	776066	in vivo
chrXVI	17577	776824	776825	776749	776899	776824	in vivo
chrXVI	17578	777008	777009	776933	777083	777008	in vivo
chrXVI	17579	777058	777059	776933	777083	777008	in vivo
chrXVI	17578	777008	777009	776983	777133	777058	in vivo
chrXVI	17579	777058	777059	776983	777133	777058	in vivo
chrXVI	17580	777110	777111	776983	777133	777058	in vivo
chrXVI	17579	777058	777059	777035	777185	777110	in vivo
chrXVI	17580	777110	777111	777035	777185	777110	in vivo
chrXVI	17581	779835	779836	779760	779910	779835	pwm
chrXVI	17582	781268	781269	781193	781343	781268	in vivo
chrXVI	17583	781442	781443	781367	781517	781442	in vivo
chrXVI	17584	781848	781849	781773	781923	781848	in vivo
chrXVI	17585	781910	781911	781773	781923	781848	in vivo
chrXVI	17584	781848	781849	781835	781985	781910	in vivo
chrXVI	17585	781910	781911	781835	781985	781910	in vivo
chrXVI	17586	784969	784970	784894	785044	784969	pwm
chrXVI	17587	789460	789461	789385	789535	789460	in vivo
chrXVI	17588	789752	789753	789677	789827	789752	in vivo
chrXVI	17589	789796	789797	789677	789827	789752	in vivo
chrXVI	17588	789752	789753	789681	789831	789756	in vivo
chrXVI	17589	789796	789797	789681	789831	789756	in vivo
chrXVI	17588	789752	789753	789687	789837	789762	in vivo
chrXVI	17589	789796	789797	789687	789837	789762	in vivo
chrXVI	17588	789752	789753	789721	789871	789796	in vivo
chrXVI	17589	789796	789797	789721	789871	789796	in vivo
chrXVI	17590	789842	789843	789721	789871	789796	in vivo
chrXVI	17589	789796	789797	789767	789917	789842	in vivo
chrXVI	17590	789842	789843	789767	789917	789842	in vivo
chrXVI	17591	790010	790011	789935	790085	790010	in vivo
chrXVI	17592	792193	792194	792118	792268	792193	pwm
chrXVI	17592	792193	792194	792119	792269	792194	pwm
chrXVI	17593	792318	792319	792243	792393	792318	in vivo
chrXVI	17594	792466	792467	792391	792541	792466	in vivo
chrXVI	17595	792528	792529	792391	792541	792466	in vivo
chrXVI	17594	792466	792467	792453	792603	792528	in vivo
chrXVI	17595	792528	792529	792453	792603	792528	in vivo
chrXVI	17596	792558	792559	792453	792603	792528	in vivo
chrXVI	17595	792528	792529	792483	792633	792558	in vivo
chrXVI	17596	792558	792559	792483	792633	792558	in vivo
chrXVI	17595	792528	792529	792483	792633	792558	pwm
chrXVI	17596	792558	792559	792483	792633	792558	pwm
chrXVI	17595	792528	792529	792485	792635	792560	pwm
chrXVI	17596	792558	792559	792485	792635	792560	pwm
chrXVI	17595	792528	792529	792497	792647	792572	in vivo
chrXVI	17596	792558	792559	792497	792647	792572	in vivo
chrXVI	17597	793547	793548	793472	793622	793547	pwm
chrXVI	17597	793547	793548	793473	793623	793548	pwm
chrXVI	17598	794416	794417	794341	794491	794416	in vivo
chrXVI	17599	794598	794599	794523	794673	794598	in vivo
chrXVI	17600	794728	794729	794653	794803	794728	in vivo
chrXVI	17600	794728	794729	794657	794807	794732	in vivo
chrXVI	17601	794866	794867	794791	794941	794866	in vivo
chrXVI	17602	795592	795593	795517	795667	795592	in vivo
chrXVI	17602	795592	795593	795517	795667	795592	pwm
chrXVI	17603	797406	797407	797331	797481	797406	in vivo
chrXVI	17604	797477	797478	797331	797481	797406	in vivo
chrXVI	17603	797406	797407	797402	797552	797477	pwm
chrXVI	17604	797477	797478	797402	797552	797477	pwm
chrXVI	17603	797406	797407	797403	797553	797478	in vivo
chrXVI	17604	797477	797478	797403	797553	797478	in vivo
chrXVI	17605	797956	797957	797881	798031	797956	in vivo
chrXVI	17606	800234	800235	800159	800309	800234	pwm
chrXVI	17607	801916	801917	801841	801991	801916	in vivo
chrXVI	17608	802054	802055	801979	802129	802054	in vivo
chrXVI	17609	802084	802085	801979	802129	802054	in vivo
chrXVI	17608	802054	802055	802009	802159	802084	in vivo
chrXVI	17609	802084	802085	802009	802159	802084	in vivo
chrXVI	17610	802148	802149	802009	802159	802084	in vivo
chrXVI	17608	802054	802055	802013	802163	802088	in vivo
chrXVI	17609	802084	802085	802013	802163	802088	in vivo
chrXVI	17610	802148	802149	802013	802163	802088	in vivo
chrXVI	17608	802054	802055	802013	802163	802088	pwm
chrXVI	17609	802084	802085	802013	802163	802088	pwm
chrXVI	17610	802148	802149	802013	802163	802088	pwm
chrXVI	17608	802054	802055	802023	802173	802098	in vivo
chrXVI	17609	802084	802085	802023	802173	802098	in vivo
chrXVI	17610	802148	802149	802023	802173	802098	in vivo
chrXVI	17609	802084	802085	802073	802223	802148	pwm
chrXVI	17610	802148	802149	802073	802223	802148	pwm
chrXVI	17611	802174	802175	802073	802223	802148	pwm
chrXVI	17610	802148	802149	802099	802249	802174	in vivo
chrXVI	17611	802174	802175	802099	802249	802174	in vivo
chrXVI	17612	809914	809915	809839	809989	809914	in vivo
chrXVI	17613	809950	809951	809839	809989	809914	in vivo
chrXVI	17612	809914	809915	809875	810025	809950	in vivo
chrXVI	17613	809950	809951	809875	810025	809950	in vivo
chrXVI	17614	810173	810174	810098	810248	810173	in vivo
chrXVI	17615	810606	810607	810531	810681	810606	in vivo
chrXVI	17616	810660	810661	810531	810681	810606	in vivo
chrXVI	17615	810606	810607	810585	810735	810660	in vivo
chrXVI	17616	810660	810661	810585	810735	810660	in vivo
chrXVI	17617	810762	810763	810687	810837	810762	in vivo
chrXVI	17618	812800	812801	812725	812875	812800	in vivo
chrXVI	17619	812834	812835	812725	812875	812800	in vivo
chrXVI	17620	812871	812872	812725	812875	812800	in vivo
chrXVI	17618	812800	812801	812759	812909	812834	pwm
chrXVI	17619	812834	812835	812759	812909	812834	pwm
chrXVI	17620	812871	812872	812759	812909	812834	pwm
chrXVI	17621	812896	812897	812759	812909	812834	pwm
chrXVI	17618	812800	812801	812796	812946	812871	in vivo
chrXVI	17619	812834	812835	812796	812946	812871	in vivo
chrXVI	17620	812871	812872	812796	812946	812871	in vivo
chrXVI	17621	812896	812897	812796	812946	812871	in vivo
chrXVI	17619	812834	812835	812821	812971	812896	in vivo
chrXVI	17620	812871	812872	812821	812971	812896	in vivo
chrXVI	17621	812896	812897	812821	812971	812896	in vivo
chrXVI	17622	813008	813009	812933	813083	813008	in vivo
chrXVI	17623	813986	813987	813911	814061	813986	in vivo
chrXVI	17624	814160	814161	814085	814235	814160	in vivo
chrXVI	17625	816510	816511	816435	816585	816510	pwm
chrXVI	17626	818526	818527	818451	818601	818526	pwm
chrXVI	17627	819060	819061	818985	819135	819060	pwm
chrXVI	17628	819472	819473	819397	819547	819472	in vivo
chrXVI	17629	819631	819632	819556	819706	819631	in vivo
chrXVI	17630	820752	820753	820677	820827	820752	pwm
chrXVI	17631	821582	821583	821507	821657	821582	in vivo
chrXVI	17632	821610	821611	821507	821657	821582	in vivo
chrXVI	17631	821582	821583	821535	821685	821610	in vivo
chrXVI	17632	821610	821611	821535	821685	821610	in vivo
chrXVI	17633	821700	821701	821625	821775	821700	in vivo
chrXVI	17634	822048	822049	821973	822123	822048	in vivo
chrXVI	17635	822168	822169	822093	822243	822168	in vivo
chrXVI	17635	822168	822169	822093	822243	822168	pwm
chrXVI	17635	822168	822169	822095	822245	822170	pwm
chrXVI	17635	822168	822169	822113	822263	822188	in vivo
chrXVI	17636	822256	822257	822113	822263	822188	in vivo
chrXVI	17636	822256	822257	822181	822331	822256	in vivo
chrXVI	17637	822320	822321	822181	822331	822256	in vivo
chrXVI	17636	822256	822257	822184	822334	822259	in vivo
chrXVI	17637	822320	822321	822184	822334	822259	in vivo
chrXVI	17636	822256	822257	822245	822395	822320	in vivo
chrXVI	17637	822320	822321	822245	822395	822320	in vivo
chrXVI	17638	822374	822375	822245	822395	822320	in vivo
chrXVI	17637	822320	822321	822299	822449	822374	in vivo
chrXVI	17638	822374	822375	822299	822449	822374	in vivo
chrXVI	17639	822479	822480	822404	822554	822479	in vivo
chrXVI	17640	824536	824537	824461	824611	824536	in vivo
chrXVI	17641	824726	824727	824651	824801	824726	in vivo
chrXVI	17642	825090	825091	825015	825165	825090	in vivo
chrXVI	17643	825260	825261	825185	825335	825260	in vivo
chrXVI	17644	825338	825339	825263	825413	825338	in vivo
chrXVI	17645	826470	826471	826395	826545	826470	in vivo
chrXVI	17646	828304	828305	828229	828379	828304	in vivo
chrXVI	17647	828362	828363	828229	828379	828304	in vivo
chrXVI	17646	828304	828305	828245	828395	828320	in vivo
chrXVI	17647	828362	828363	828245	828395	828320	in vivo
chrXVI	17646	828304	828305	828245	828395	828320	pwm
chrXVI	17647	828362	828363	828245	828395	828320	pwm
chrXVI	17646	828304	828305	828253	828403	828328	in vivo
chrXVI	17647	828362	828363	828253	828403	828328	in vivo
chrXVI	17646	828304	828305	828287	828437	828362	in vivo
chrXVI	17647	828362	828363	828287	828437	828362	in vivo
chrXVI	17648	828514	828515	828439	828589	828514	in vivo
chrXVI	17649	828622	828623	828547	828697	828622	in vivo
chrXVI	17650	828743	828744	828668	828818	828743	in vivo
chrXVI	17651	828798	828799	828668	828818	828743	in vivo
chrXVI	17650	828743	828744	828723	828873	828798	in vivo
chrXVI	17651	828798	828799	828723	828873	828798	in vivo
chrXVI	17652	828842	828843	828723	828873	828798	in vivo
chrXVI	17651	828798	828799	828767	828917	828842	in vivo
chrXVI	17652	828842	828843	828767	828917	828842	in vivo
chrXVI	17653	828888	828889	828767	828917	828842	in vivo
